time;created;uav;uav_position;flying_distance;visited_wt
1703096275973404;1703096275973377;uav3;(1267.3132231727661, 654.9563261001562);110.93502468654252;0
1703096276072211;1703096276072197;uav3;(1267.6807847135315, 652.8957379891463);113.02813835987351;0
1703096276174970;1703096276174937;uav3;(1267.6807847135315, 652.8957379891463);113.02813835987351;0
1703096276272147;1703096276272133;uav3;(1268.0483462542968, 650.8351498781363);115.1212520332045;0
1703096276375086;1703096276375053;uav3;(1268.0483462542968, 650.8351498781363);115.1212520332045;0
1703096276473200;1703096276473172;uav3;(1268.4159077950621, 648.7745617671264);117.21436570653549;0
1703096276572409;1703096276572388;uav3;(1268.4159077950621, 648.7745617671264);117.21436570653549;0
1703096276672813;1703096276672794;uav3;(1268.7834693358275, 646.7139736561165);119.30747937986648;0
1703096276772414;1703096276772393;uav3;(1268.7834693358275, 646.7139736561165);119.30747937986648;0
1703096276872447;1703096276872428;uav3;(1269.1510308765928, 644.6533855451066);121.40059305319747;0
1703096276972407;1703096276972385;uav3;(1269.1510308765928, 644.6533855451066);121.40059305319747;0
1703096277080785;1703096277080762;uav3;(1269.5185924173581, 642.5927974340967);123.49370672652846;0
1703096277172178;1703096277172160;uav3;(1269.5185924173581, 642.5927974340967);123.49370672652846;0
1703096277271705;1703096277271694;uav3;(1269.8861539581235, 640.5322093230868);125.58682039985945;0
1703096277374630;1703096277374598;uav3;(1269.8861539581235, 640.5322093230868);125.58682039985945;0
1703096277474762;1703096277474743;uav3;(1270.2537154988888, 638.4716212120769);127.67993407319044;0
1703096277575371;1703096277575338;uav3;(1270.2537154988888, 638.4716212120769);127.67993407319044;0
1703096277673747;1703096277673731;uav3;(1270.6212770396542, 636.411033101067);129.77304774652143;0
1703096277771671;1703096277771659;uav3;(1270.6212770396542, 636.411033101067);129.77304774652143;0
1703096277871447;1703096277871434;uav3;(1270.9888385804195, 634.3504449900571);131.86616141985243;0
1703096277971604;1703096277971592;uav3;(1270.9888385804195, 634.3504449900571);131.86616141985243;0
1703096278072185;1703096278072164;uav3;(1271.3564001211848, 632.2898568790472);133.95927509318344;0
1703096278171878;1703096278171861;uav3;(1271.3564001211848, 632.2898568790472);133.95927509318344;0
1703096278272027;1703096278272005;uav3;(1271.7239616619502, 630.2292687680373);136.05238876651444;0
1703096278371415;1703096278371405;uav3;(1271.7239616619502, 630.2292687680373);136.05238876651444;0
1703096278478548;1703096278478510;uav3;(1272.0915232027155, 628.1686806570274);138.14550243984544;0
1703096278572326;1703096278572312;uav3;(1272.0915232027155, 628.1686806570274);138.14550243984544;0
1703096278674519;1703096278674481;uav3;(1272.4590847434808, 626.1080925460175);140.23861611317645;0
1703096278774202;1703096278774174;uav3;(1272.4590847434808, 626.1080925460175);140.23861611317645;0
1703096278871679;1703096278871669;uav3;(1272.8266462842462, 624.0475044350076);142.33172978650745;0
1703096278975373;1703096278975338;uav3;(1272.8266462842462, 624.0475044350076);142.33172978650745;0
1703096279072766;1703096279072744;uav3;(1273.1942078250115, 621.9869163239977);144.42484345983846;0
1703096279171661;1703096279171650;uav3;(1273.1942078250115, 621.9869163239977);144.42484345983846;0
1703096279274624;1703096279274596;uav3;(1273.5617693657769, 619.9263282129878);146.51795713316946;0
1703096279371746;1703096279371736;uav3;(1273.5617693657769, 619.9263282129878);146.51795713316946;0
1703096279471695;1703096279471668;uav3;(1273.9293309065422, 617.8657401019778);148.61107080650046;0
1703096279572982;1703096279572962;uav3;(1273.9293309065422, 617.8657401019778);148.61107080650046;0
1703096279671461;1703096279671452;uav3;(1274.2968924473075, 615.8051519909679);150.70418447983147;0
1703096279772292;1703096279772275;uav3;(1274.2968924473075, 615.8051519909679);150.70418447983147;0
1703096279871454;1703096279871444;uav3;(1274.6644539880729, 613.744563879958);152.79729815316247;0
1703096279974515;1703096279974481;uav3;(1274.6644539880729, 613.744563879958);152.79729815316247;0
1703096280072684;1703096280072650;uav3;(1275.0320155288382, 611.6839757689481);154.89041182649348;0
