time;created;uav;uav_position;flying_distance;visited_wt
1703096265573669;1703096265573642;uav2;(1245.0693529352325, 1079.1768210847586);4.159580899873339;0
1703096265670874;1703096265670863;uav2;(1245.0693529352325, 1079.1768210847586);4.159580899873339;0
1703096265772105;1703096265772066;uav2;(1244.931174044264, 1077.1016259349622);6.239371349810008;0
1703096265871251;1703096265871236;uav2;(1244.931174044264, 1077.1016259349622);6.239371349810008;0
1703096265972227;1703096265972194;uav2;(1244.7929951532956, 1075.0264307851658);8.319161799746677;0
1703096266072268;1703096266072248;uav2;(1244.7929951532956, 1075.0264307851658);8.319161799746677;0
1703096266175277;1703096266175228;uav2;(1244.6548162623271, 1072.9512356353694);10.398952249683347;0
1703096266273582;1703096266273555;uav2;(1244.6548162623271, 1072.9512356353694);10.398952249683347;0
1703096266371424;1703096266371410;uav2;(1244.5166373713587, 1070.876040485573);12.478742699620017;0
1703096266474672;1703096266474639;uav2;(1244.5166373713587, 1070.876040485573);12.478742699620017;0
1703096266572788;1703096266572768;uav2;(1244.3784584803902, 1068.8008453357766);14.558533149556688;0
1703096266670971;1703096266670956;uav2;(1244.3784584803902, 1068.8008453357766);14.558533149556688;0
1703096266771846;1703096266771823;uav2;(1244.2402795894218, 1066.7256501859802);16.638323599493358;0
1703096266871000;1703096266870984;uav2;(1244.2402795894218, 1066.7256501859802);16.638323599493358;0
1703096266974920;1703096266974878;uav2;(1244.1021006984533, 1064.6504550361838);18.718114049430028;0
1703096267071462;1703096267071452;uav2;(1244.1021006984533, 1064.6504550361838);18.718114049430028;0
1703096267172706;1703096267172682;uav2;(1243.963921807485, 1062.5752598863874);20.797904499366698;0
1703096267270913;1703096267270897;uav2;(1243.963921807485, 1062.5752598863874);20.797904499366698;0
1703096267374670;1703096267374637;uav2;(1243.8257429165164, 1060.500064736591);22.87769494930337;0
1703096267473101;1703096267473058;uav2;(1243.8257429165164, 1060.500064736591);22.87769494930337;0
1703096267571313;1703096267571302;uav2;(1243.687564025548, 1058.4248695867946);24.95748539924004;0
1703096267672951;1703096267672925;uav2;(1243.687564025548, 1058.4248695867946);24.95748539924004;0
1703096267771541;1703096267771530;uav2;(1243.5493851345796, 1056.3496744369982);27.03727584917671;0
1703096267875763;1703096267875730;uav2;(1243.5493851345796, 1056.3496744369982);27.03727584917671;0
1703096267971531;1703096267971515;uav2;(1243.411206243611, 1054.2744792872018);29.11706629911338;0
1703096268072089;1703096268072058;uav2;(1243.411206243611, 1054.2744792872018);29.11706629911338;0
1703096268177964;1703096268177935;uav2;(1243.2730273526427, 1052.1992841374054);31.19685674905005;0
1703096268272267;1703096268272254;uav2;(1243.2730273526427, 1052.1992841374054);31.19685674905005;0
1703096268372087;1703096268372072;uav2;(1243.1348484616742, 1050.124088987609);33.276647198986716;0
1703096268474964;1703096268474933;uav2;(1243.1348484616742, 1050.124088987609);33.276647198986716;0
1703096268571631;1703096268571619;uav2;(1242.9966695707058, 1048.0488938378126);35.35643764892338;0
1703096268672232;1703096268672198;uav2;(1242.9966695707058, 1048.0488938378126);35.35643764892338;0
1703096268771201;1703096268771135;uav2;(1242.8584906797373, 1045.9736986880162);37.43622809886005;0
1703096268874115;1703096268874062;uav2;(1242.8584906797373, 1045.9736986880162);37.43622809886005;0
1703096268972204;1703096268972175;uav2;(1242.7203117887689, 1043.8985035382198);39.516018548796715;0
1703096269071675;1703096269071663;uav2;(1242.7203117887689, 1043.8985035382198);39.516018548796715;0
1703096269171554;1703096269171529;uav2;(1242.5821328978004, 1041.8233083884234);41.59580899873338;0
1703096269270997;1703096269270985;uav2;(1242.5821328978004, 1041.8233083884234);41.59580899873338;0
1703096269371586;1703096269371571;uav2;(1242.443954006832, 1039.748113238627);43.67559944867005;0
1703096269473428;1703096269473397;uav2;(1242.443954006832, 1039.748113238627);43.67559944867005;0
1703096269574684;1703096269574628;uav2;(1242.3057751158635, 1037.6729180888306);45.755389898606715;0
1703096269671656;1703096269671643;uav2;(1242.3057751158635, 1037.6729180888306);45.755389898606715;0
1703096269770688;1703096269770676;uav2;(1242.167596224895, 1035.5977229390342);47.83518034854338;0
1703096269872816;1703096269872790;uav2;(1242.167596224895, 1035.5977229390342);47.83518034854338;0
1703096269973717;1703096269973684;uav2;(1242.0294173339266, 1033.5225277892378);49.91497079848005;0
1703096270071304;1703096270071293;uav2;(1242.0294173339266, 1033.5225277892378);49.91497079848005;0
1703096270174822;1703096270174790;uav2;(1241.8912384429582, 1031.4473326394414);51.994761248416715;0
1703096270271494;1703096270271482;uav2;(1241.8912384429582, 1031.4473326394414);51.994761248416715;0
1703096270371386;1703096270371362;uav2;(1241.7530595519897, 1029.372137489645);54.07455169835338;0
1703096270477591;1703096270477573;uav2;(1241.7530595519897, 1029.372137489645);54.07455169835338;0
