time;created;uav;uav_position;flying_distance;visited_wt
1703096264866716;1703096264866696;uav1;(850.5915019627689, 1374.9975498509236);6.060526408979258;0
1703096264965271;1703096264965256;uav1;(852.5255419503802, 1375.5811578139737);8.08070187863901;0
1703096265057818;1703096265057804;uav1;(852.5255419503802, 1375.5811578139737);8.08070187863901;0
1703096265170826;1703096265170807;uav1;(854.4595819379915, 1376.1647657770238);10.100877348298763;0
1703096265251402;1703096265251385;uav1;(854.4595819379915, 1376.1647657770238);10.100877348298763;0
1703096265351233;1703096265351220;uav1;(856.3936219256028, 1376.748373740074);12.121052817958516;0
1703096265454728;1703096265454710;uav1;(856.3936219256028, 1376.748373740074);12.121052817958516;0
1703096265553172;1703096265553158;uav1;(858.3276619132141, 1377.331981703124);14.141228287618269;0
1703096265653322;1703096265653310;uav1;(858.3276619132141, 1377.331981703124);14.141228287618269;0
1703096265752511;1703096265752480;uav1;(860.2617019008254, 1377.9155896661741);16.16140375727802;0
1703096265851522;1703096265851503;uav1;(860.2617019008254, 1377.9155896661741);16.16140375727802;0
1703096265952938;1703096265952907;uav1;(862.1957418884367, 1378.4991976292242);18.18157922693777;0
1703096266053676;1703096266053642;uav1;(862.1957418884367, 1378.4991976292242);18.18157922693777;0
1703096266153737;1703096266153692;uav1;(864.129781876048, 1379.0828055922743);20.201754696597522;0
1703096266254404;1703096266254367;uav1;(864.129781876048, 1379.0828055922743);20.201754696597522;0
1703096266351752;1703096266351739;uav1;(866.0638218636593, 1379.6664135553244);22.221930166257273;0
1703096266452803;1703096266452769;uav1;(866.0638218636593, 1379.6664135553244);22.221930166257273;0
1703096266553360;1703096266553319;uav1;(867.9978618512706, 1380.2500215183745);24.242105635917024;0
1703096266652147;1703096266652132;uav1;(867.9978618512706, 1380.2500215183745);24.242105635917024;0
1703096266751272;1703096266751251;uav1;(869.9319018388819, 1380.8336294814246);26.262281105576776;0
1703096266851364;1703096266851346;uav1;(869.9319018388819, 1380.8336294814246);26.262281105576776;0
1703096266952978;1703096266952934;uav1;(871.8659418264932, 1381.4172374444747);28.282456575236527;0
1703096267051843;1703096267051832;uav1;(871.8659418264932, 1381.4172374444747);28.282456575236527;0
1703096267152308;1703096267152271;uav1;(873.7999818141045, 1382.0008454075248);30.302632044896278;0
1703096267251983;1703096267251966;uav1;(873.7999818141045, 1382.0008454075248);30.302632044896278;0
1703096267353480;1703096267353446;uav1;(875.7340218017158, 1382.584453370575);32.32280751455603;0
1703096267453741;1703096267453693;uav1;(875.7340218017158, 1382.584453370575);32.32280751455603;0
1703096267551675;1703096267551662;uav1;(877.6680617893271, 1383.168061333625);34.34298298421579;0
1703096267652286;1703096267652231;uav1;(877.6680617893271, 1383.168061333625);34.34298298421579;0
1703096267751991;1703096267751974;uav1;(879.6021017769384, 1383.7516692966751);36.36315845387554;0
1703096267851465;1703096267851445;uav1;(879.6021017769384, 1383.7516692966751);36.36315845387554;0
1703096267951532;1703096267951519;uav1;(881.5361417645497, 1384.3352772597252);38.3833339235353;0
1703096268053398;1703096268053364;uav1;(881.5361417645497, 1384.3352772597252);38.3833339235353;0
1703096268153512;1703096268153419;uav1;(883.470181752161, 1384.9188852227753);40.40350939319505;0
1703096268251532;1703096268251515;uav1;(883.470181752161, 1384.9188852227753);40.40350939319505;0
1703096268351122;1703096268351097;uav1;(885.4042217397723, 1385.5024931858254);42.423684862854806;0
1703096268452931;1703096268452894;uav1;(885.4042217397723, 1385.5024931858254);42.423684862854806;0
1703096268551407;1703096268551395;uav1;(887.3382617273836, 1386.0861011488755);44.44386033251456;0
1703096268653123;1703096268653085;uav1;(887.3382617273836, 1386.0861011488755);44.44386033251456;0
1703096268751368;1703096268751355;uav1;(889.2723017149949, 1386.6697091119256);46.464035802174315;0
1703096268852064;1703096268852047;uav1;(889.2723017149949, 1386.6697091119256);46.464035802174315;0
1703096268952157;1703096268952126;uav1;(891.2063417026062, 1387.2533170749757);48.48421127183407;0
1703096269051411;1703096269051400;uav1;(891.2063417026062, 1387.2533170749757);48.48421127183407;0
1703096269151889;1703096269151856;uav1;(893.1403816902175, 1387.8369250380258);50.504386741493825;0
1703096269251776;1703096269251757;uav1;(893.1403816902175, 1387.8369250380258);50.504386741493825;0
1703096269351785;1703096269351773;uav1;(895.0744216778288, 1388.420533001076);52.52456221115358;0
1703096269453308;1703096269453277;uav1;(895.0744216778288, 1388.420533001076);52.52456221115358;0
1703096269555227;1703096269555178;uav1;(897.0084616654401, 1389.004140964126);54.544737680813334;0
1703096269651766;1703096269651752;uav1;(897.0084616654401, 1389.004140964126);54.544737680813334;0
1703096269751593;1703096269751580;uav1;(898.9425016530514, 1389.587748927176);56.56491315047309;0
1703096269852383;1703096269852348;uav1;(898.9425016530514, 1389.587748927176);56.56491315047309;0
1703096269952401;1703096269952364;uav1;(900.8765416406627, 1390.1713568902262);58.585088620132844;0
1703096270051378;1703096270051366;uav1;(900.8765416406627, 1390.1713568902262);58.585088620132844;0
1703096270153853;1703096270153818;uav1;(902.810581628274, 1390.7549648532763);60.6052640897926;0
1703096270251677;1703096270251661;uav1;(902.810581628274, 1390.7549648532763);60.6052640897926;0
