time;created;id;aircraft;position;vel;status
1703096295719843;1703096295719648;0x226da672;wt6;[1540, 770];0;OK
1703096295830297;1703096295830126;0xcb54ab83;wt6;[1540, 770];0;OK
1703096295910759;1703096295910664;0x29590e9e;wt6;[1540, 770];0;OK
1703096296011517;1703096296011335;0xfa32dde9;wt6;[1540, 770];0;OK
1703096296115933;1703096296115703;0xdd5354fa;wt6;[1540, 770];0;OK
1703096296224506;1703096296224408;0xf03cf15c;wt6;[1540, 770];0;OK
1703096296314964;1703096296314873;0x84fef12c;wt6;[1540, 770];0;OK
1703096296411075;1703096296410970;0xe28f5c82;wt6;[1540, 770];0;OK
1703096296512034;1703096296511939;0xef53fb2b;wt6;[1540, 770];0;OK
1703096296611236;1703096296611129;0x6fccdf1c;wt6;[1540, 770];0;OK
1703096296711126;1703096296711009;0x2323ad4d;wt6;[1540, 770];0;OK
1703096296811444;1703096296811257;0x91118ecf;wt6;[1540, 770];0;OK
1703096296911699;1703096296911509;0xb22cae4e;wt6;[1540, 770];0;OK
1703096297011025;1703096297010909;0xa5aaaca4;wt6;[1540, 770];0;OK
1703096297110908;1703096297110781;0xbee559c9;wt6;[1540, 770];0;OK
1703096297211241;1703096297211111;0x4c6952d8;wt6;[1540, 770];0;OK
1703096297310901;1703096297310769;0xf49a0eeb;wt6;[1540, 770];0;OK
1703096297412964;1703096297412670;0x9344c2cf;wt6;[1540, 770];0;OK
1703096297511340;1703096297511217;0xe45e20f1;wt6;[1540, 770];0;OK
1703096297610858;1703096297610699;0x884054e3;wt6;[1540, 770];0;OK
1703096297711914;1703096297711701;0x75dc07a8;wt6;[1540, 770];0;OK
1703096297811705;1703096297811466;0xa3f18cda;wt6;[1540, 770];0;OK
1703096297912594;1703096297912141;0xcef9e996;wt6;[1540, 770];0;OK
1703096298013510;1703096298013041;0xee88e1e5;wt6;[1540, 770];0;OK
1703096298111163;1703096298111044;0x22a03b53;wt6;[1540, 770];0;OK
1703096298215206;1703096298214777;0x182bac1;wt6;[1540, 770];0;OK
1703096298311524;1703096298311401;0xef329364;wt6;[1540, 770];0;OK
1703096298411501;1703096298411332;0x833ed750;wt6;[1540, 770];0;OK
1703096298510961;1703096298510874;0x2c9c51b7;wt6;[1540, 770];0;OK
1703096298611622;1703096298611410;0x18898f0d;wt6;[1540, 770];0;OK
1703096298711661;1703096298711469;0x75140beb;wt6;[1540, 770];0;OK
1703096298811678;1703096298811483;0x479cd545;wt6;[1540, 770];0;OK
1703096298912113;1703096298911919;0x9517588;wt6;[1540, 770];0;OK
1703096299011686;1703096299011520;0xabe0b31c;wt6;[1540, 770];0;OK
1703096299111553;1703096299111392;0x35ee2a5f;wt6;[1540, 770];0;OK
1703096299211742;1703096299211655;0x75412651;wt6;[1540, 770];0;OK
1703096299310718;1703096299310604;0xe0c6402b;wt6;[1540, 770];0;OK
1703096299411571;1703096299411344;0x3a87f3b2;wt6;[1540, 770];0;OK
1703096299511429;1703096299511279;0x9a10c0a3;wt6;[1540, 770];0;OK
1703096299611547;1703096299611293;0x864a7743;wt6;[1540, 770];0;OK
1703096299710955;1703096299710850;0xe176a0f5;wt6;[1540, 770];0;OK
1703096299810788;1703096299810684;0x741547fc;wt6;[1540, 770];0;OK
1703096299926757;1703096299926669;0x7d30291c;wt6;[1540, 770];0;OK
1703096300011226;1703096300011032;0xd693456b;wt6;[1540, 770];0;OK
1703096300111417;1703096300111257;0x35ce78b0;wt6;[1540, 770];0;OK
1703096300211403;1703096300211226;0xc6214a1;wt6;[1540, 770];0;OK
1703096300311338;1703096300311160;0xfb210022;wt6;[1540, 770];0;OK
1703096300410835;1703096300410748;0xae7bd02a;wt6;[1540, 770];0;OK
1703096300511139;1703096300510990;0x2af0d41b;wt6;[1540, 770];0;OK
1703096300610784;1703096300610668;0xfcd4a791;wt6;[1540, 770];0;OK
1703096300712893;1703096300712263;0xd474c5f1;wt6;[1540, 770];0;OK
1703096300813208;1703096300812465;0xa41268d8;wt6;[1540, 770];0;OK
1703096300911293;1703096300911145;0x7c391184;wt6;[1540, 770];0;OK
1703096301010810;1703096301010705;0xcfa56556;wt6;[1540, 770];0;OK
1703096301111206;1703096301111057;0xdf1f3610;wt6;[1540, 770];0;OK
1703096301211316;1703096301211099;0x28073980;wt6;[1540, 770];0;OK
1703096301311100;1703096301310962;0x6213b01b;wt6;[1540, 770];0;OK
1703096301412053;1703096301411849;0xd81b04f5;wt6;[1540, 770];0;OK
1703096301511163;1703096301511047;0xc31752d2;wt6;[1540, 770];0;OK
1703096301611043;1703096301610922;0x1df9639c;wt6;[1540, 770];0;OK
1703096301710944;1703096301710832;0x63971e7;wt6;[1540, 770];0;OK
1703096301811070;1703096301810948;0x86a31a29;wt6;[1540, 770];0;OK
1703096301911005;1703096301910893;0x10495837;wt6;[1540, 770];0;OK
1703096302012102;1703096302011987;0x29e2651f;wt6;[1540, 770];0;OK
1703096302110882;1703096302110764;0x7667b406;wt6;[1540, 770];0;OK
1703096302211014;1703096302210898;0x52824d5f;wt6;[1540, 770];0;OK
1703096302311097;1703096302310981;0xfa4f96a2;wt6;[1540, 770];0;OK
1703096302412226;1703096302412005;0x5abbf3ca;wt6;[1540, 770];0;OK
1703096302512540;1703096302512261;0x7f680121;wt6;[1540, 770];0;OK
1703096302610905;1703096302610799;0x7f99559;wt6;[1540, 770];0;OK
1703096302710768;1703096302710636;0x4f952d0f;wt6;[1540, 770];0;OK
1703096302811225;1703096302811081;0x8a35bd18;wt6;[1540, 770];0;OK
1703096302911224;1703096302911086;0xdc673b57;wt6;[1540, 770];0;OK
1703096303011054;1703096303010923;0x3ed13d2;wt6;[1540, 770];0;OK
1703096303111221;1703096303111077;0xe637ff4c;wt6;[1540, 770];0;OK
1703096303211074;1703096303210962;0x6c0be8a5;wt6;[1540, 770];0;OK
1703096303311546;1703096303311368;0x606648cf;wt6;[1540, 770];0;OK
1703096303411718;1703096303411540;0x95338729;wt6;[1540, 770];0;OK
1703096303511936;1703096303511735;0x763987db;wt6;[1540, 770];0;OK
1703096303611418;1703096303611286;0x54ff1da6;wt6;[1540, 770];0;OK
1703096303711100;1703096303710970;0x8ed81a3f;wt6;[1540, 770];0;OK
1703096303811143;1703096303811056;0xeb018670;wt6;[1540, 770];0;OK
1703096303911747;1703096303911549;0x61e18f77;wt6;[1540, 770];0;OK
1703096304012043;1703096304011838;0xcfcfd4af;wt6;[1540, 770];0;OK
1703096304112271;1703096304112121;0x5b4d7d3c;wt6;[1540, 770];0;OK
1703096304212022;1703096304211648;0x6d1fd021;wt6;[1540, 770];0;OK
1703096304311310;1703096304311147;0xddc2ef43;wt6;[1540, 770];0;OK
1703096304411096;1703096304410989;0x97b60a7c;wt6;[1540, 770];0;OK
1703096304511402;1703096304511277;0x4e8b927f;wt6;[1540, 770];0;OK
1703096304611071;1703096304610952;0x3773a51a;wt6;[1540, 770];0;OK
1703096304710999;1703096304710888;0xacac6128;wt6;[1540, 770];0;OK
1703096304811566;1703096304811391;0xd04b33ac;wt6;[1540, 770];0;OK
1703096304911709;1703096304911517;0x90874427;wt6;[1540, 770];0;OK
1703096305010845;1703096305010764;0x87929b5e;wt6;[1540, 770];0;OK
1703096305112885;1703096305112428;0xe9535bf1;wt6;[1540, 770];0;OK
1703096305212161;1703096305211953;0xbc735771;wt6;[1540, 770];0;OK
1703096305311518;1703096305311352;0xbc47374c;wt6;[1540, 770];0;OK
