time;created;id;aircraft;position;vel;status
1703094487278794;1703094487278660;0xb6103930;wt8;[770, 1540];0;OK
1703094487379918;1703094487379771;0x1c94bcfb;wt8;[770, 1540];0;OK
1703094487479333;1703094487479122;0xd03c4ca2;wt8;[770, 1540];0;OK
1703094487578506;1703094487578406;0x3464f613;wt8;[770, 1540];0;OK
1703094487678670;1703094487678577;0x7d3d8a2e;wt8;[770, 1540];0;OK
1703094487780044;1703094487779874;0xfbbe4366;wt8;[770, 1540];0;OK
1703094487883032;1703094487882868;0x2803f77f;wt8;[770, 1540];0;OK
1703094487980388;1703094487980229;0x5fb98fb8;wt8;[770, 1540];0;OK
1703094488078185;1703094488078102;0x5dc7de06;wt8;[770, 1540];0;OK
1703094488178209;1703094488178111;0x6dfb3e6e;wt8;[770, 1540];0;OK
1703094488278727;1703094488278555;0xf51eed82;wt8;[770, 1540];0;OK
1703094488379160;1703094488379005;0x8dec995b;wt8;[770, 1540];0;OK
1703094488478617;1703094488478489;0xf33d4960;wt8;[770, 1540];0;OK
1703094488584035;1703094488583781;0xa2bd17ed;wt8;[770, 1540];0;OK
1703094488678603;1703094488678514;0x776f83ff;wt8;[770, 1540];0;OK
1703094488779682;1703094488779392;0x74d73082;wt8;[770, 1540];0;OK
1703094488878981;1703094488878851;0x3162272f;wt8;[770, 1540];0;OK
1703094488978414;1703094488978286;0x780955a8;wt8;[770, 1540];0;OK
1703094489079337;1703094489079169;0x902d26c8;wt8;[770, 1540];0;OK
1703094489178850;1703094489178735;0xadab001;wt8;[770, 1540];0;OK
1703094489279441;1703094489279117;0xab1583c7;wt8;[770, 1540];0;OK
1703094489378776;1703094489378296;0x4bfc0dca;wt8;[770, 1540];0;OK
1703094489479552;1703094489479330;0x84b13b7a;wt8;[770, 1540];0;OK
1703094489578624;1703094489578523;0xda6ce338;wt8;[770, 1540];0;OK
1703094489678734;1703094489678623;0xb8a3777a;wt8;[770, 1540];0;OK
1703094489778456;1703094489778329;0x43b42c8d;wt8;[770, 1540];0;OK
1703094489878584;1703094489878401;0xb7432b58;wt8;[770, 1540];0;OK
1703094489978308;1703094489978195;0x8c0e8d24;wt8;[770, 1540];0;OK
1703094490079275;1703094490079059;0x36552dd2;wt8;[770, 1540];0;OK
1703094490180247;1703094490179791;0xc9ba20b7;wt8;[770, 1540];0;OK
1703094490283170;1703094490280824;0x704dd24d;wt8;[770, 1540];0;OK
1703094490379591;1703094490379468;0x4ad8f5a7;wt8;[770, 1540];0;OK
1703094490478276;1703094490478167;0x6cc84ea2;wt8;[770, 1540];0;OK
1703094490578324;1703094490578217;0x42f84a2a;wt8;[770, 1540];0;OK
1703094490679279;1703094490679065;0x1a12e21d;wt8;[770, 1540];0;OK
1703094490779955;1703094490779740;0x95a89c20;wt8;[770, 1540];0;OK
1703094490878556;1703094490878446;0xdebbd8fe;wt8;[770, 1540];0;OK
1703094490982895;1703094490982732;0x8fb02d27;wt8;[770, 1540];0;OK
1703094491078421;1703094491078290;0x8dfa948c;wt8;[770, 1540];0;OK
1703094491180312;1703094491179908;0x4433fa79;wt8;[770, 1540];0;OK
1703094491279788;1703094491279613;0xd5b6ecf1;wt8;[770, 1540];0;OK
1703094491378543;1703094491378449;0xa4a1c1b2;wt8;[770, 1540];0;OK
1703094491478304;1703094491478178;0x6cd37070;wt8;[770, 1540];0;OK
1703094491579147;1703094491578973;0xbb1937b2;wt8;[770, 1540];0;OK
1703094491678394;1703094491678286;0xace89932;wt8;[770, 1540];0;OK
