time;created;id;aircraft;position;vel;status
1703094487368444;1703094487368259;0x879b9414;wt1;[0, 0];0;OK
1703094487469557;1703094487469284;0x9a59bb5e;wt1;[0, 0];0;OK
1703094487571956;1703094487571859;0x93f96362;wt1;[0, 0];0;OK
1703094487667657;1703094487667563;0x57b10069;wt1;[0, 0];0;OK
1703094487769396;1703094487769273;0x423a6b9c;wt1;[0, 0];0;OK
1703094487870635;1703094487870524;0xda4bf11;wt1;[0, 0];0;OK
1703094487971388;1703094487971291;0x3aae89ff;wt1;[0, 0];0;OK
1703094488068385;1703094488068258;0x9a1f940;wt1;[0, 0];0;OK
1703094488167897;1703094488167799;0x7d16472b;wt1;[0, 0];0;OK
1703094488268112;1703094488267873;0xce4df59c;wt1;[0, 0];0;OK
1703094488368917;1703094488368754;0x652c4647;wt1;[0, 0];0;OK
1703094488468521;1703094488468351;0x38c6466f;wt1;[0, 0];0;OK
1703094488569759;1703094488569575;0xa1377f77;wt1;[0, 0];0;OK
1703094488667760;1703094488667666;0x9eb3821b;wt1;[0, 0];0;OK
1703094488769454;1703094488768993;0x7946ffdb;wt1;[0, 0];0;OK
1703094488868865;1703094488868729;0xf5fb21e0;wt1;[0, 0];0;OK
1703094488968800;1703094488968666;0x98a80b6;wt1;[0, 0];0;OK
1703094489068427;1703094489068198;0x3943518c;wt1;[0, 0];0;OK
1703094489174601;1703094489174418;0x116aa344;wt1;[0, 0];0;OK
1703094489283936;1703094489280818;0xcb5bc8cc;wt1;[0, 0];0;OK
1703094489368677;1703094489368503;0xa856ba45;wt1;[0, 0];0;OK
1703094489469603;1703094489469298;0x28659de5;wt1;[0, 0];0;OK
1703094489568297;1703094489568143;0xaa7801b6;wt1;[0, 0];0;OK
1703094489667727;1703094489667636;0x6f51b14b;wt1;[0, 0];0;OK
1703094489767602;1703094489767492;0xfbad9764;wt1;[0, 0];0;OK
1703094489868565;1703094489868374;0x349ab8ae;wt1;[0, 0];0;OK
1703094489967752;1703094489967627;0x60461a4d;wt1;[0, 0];0;OK
1703094490070493;1703094490070161;0x2f6f693;wt1;[0, 0];0;OK
1703094490170387;1703094490169902;0xe6a01676;wt1;[0, 0];0;OK
1703094490268603;1703094490268438;0x73fc7731;wt1;[0, 0];0;OK
1703094490367661;1703094490367539;0x55385982;wt1;[0, 0];0;OK
1703094490467832;1703094490467709;0xf63a488e;wt1;[0, 0];0;OK
1703094490568135;1703094490568003;0xf26579d5;wt1;[0, 0];0;OK
1703094490668356;1703094490668179;0xd8b9375c;wt1;[0, 0];0;OK
1703094490769427;1703094490768906;0x263ead57;wt1;[0, 0];0;OK
1703094490868420;1703094490868306;0x701b3e83;wt1;[0, 0];0;OK
1703094490977625;1703094490977479;0x510cfed6;wt1;[0, 0];0;OK
1703094491067830;1703094491067685;0x95890a94;wt1;[0, 0];0;OK
1703094491167726;1703094491167621;0x87f12daf;wt1;[0, 0];0;OK
1703094491269960;1703094491269639;0x527de716;wt1;[0, 0];0;OK
1703094491367907;1703094491367811;0x983b5659;wt1;[0, 0];0;OK
1703094491467501;1703094491467405;0x998a385e;wt1;[0, 0];0;OK
1703094491568231;1703094491568073;0xab8bcf96;wt1;[0, 0];0;OK
1703094491668347;1703094491668204;0x4f67d137;wt1;[0, 0];0;OK
1703094491767603;1703094491767475;0x8ac1a65a;wt1;[0, 0];0;OK
1703094491867880;1703094491867779;0x4b94dabe;wt1;[0, 0];0;OK
1703094491972836;1703094491972667;0x1246af5d;wt1;[0, 0];0;OK
1703094492070109;1703094492069693;0xca6a989c;wt1;[0, 0];0;OK
1703094492170537;1703094492170244;0x8b47dd19;wt1;[0, 0];0;OK
1703094492268971;1703094492268844;0x735ec4be;wt1;[0, 0];0;OK
1703094492367913;1703094492367768;0xe3676636;wt1;[0, 0];0;OK
1703094492467846;1703094492467720;0x2d9f8650;wt1;[0, 0];0;OK
1703094492567733;1703094492567626;0xc3e03c96;wt1;[0, 0];0;OK
1703094492675254;1703094492672376;0xc78c2268;wt1;[0, 0];0;OK
1703094492769844;1703094492769702;0x350b7de0;wt1;[0, 0];0;OK
1703094492867517;1703094492867370;0x77850684;wt1;[0, 0];0;OK
1703094492967717;1703094492967594;0x8831e0f3;wt1;[0, 0];0;OK
1703094493067647;1703094493067504;0x70dc7bb1;wt1;[0, 0];0;OK
1703094493167590;1703094493167489;0xbc1238f7;wt1;[0, 0];0;OK
1703094493267955;1703094493267725;0xfbad2ba1;wt1;[0, 0];0;OK
1703094493367718;1703094493367629;0xe0ce5aa9;wt1;[0, 0];0;OK
1703094493467739;1703094493467642;0xa247e3f6;wt1;[0, 0];0;OK
1703094493568166;1703094493567991;0x6bbf45ec;wt1;[0, 0];0;OK
1703094493669297;1703094493669152;0x619e11b2;wt1;[0, 0];0;OK
1703094493768161;1703094493768044;0xe0d21f19;wt1;[0, 0];0;OK
1703094493867940;1703094493867823;0x7f6a057b;wt1;[0, 0];0;OK
1703094493968240;1703094493968110;0xd59d2e67;wt1;[0, 0];0;OK
1703094494068425;1703094494068263;0x7429510a;wt1;[0, 0];0;OK
1703094494167875;1703094494167789;0x4c7a6882;wt1;[0, 0];0;OK
1703094494269373;1703094494269204;0x74716e15;wt1;[0, 0];0;OK
1703094494368503;1703094494368356;0xafe50ec1;wt1;[0, 0];0;OK
1703094494469433;1703094494469284;0xe0046b3b;wt1;[0, 0];0;OK
1703094494568113;1703094494567981;0x15a729a0;wt1;[0, 0];0;OK
1703094494668215;1703094494668010;0xb2105173;wt1;[0, 0];0;OK
1703094494768295;1703094494768104;0x252d18e5;wt1;[0, 0];0;OK
1703094494867822;1703094494867712;0x1e4c7344;wt1;[0, 0];0;OK
1703094494969358;1703094494969238;0x329e6ce2;wt1;[0, 0];0;OK
1703094495067689;1703094495067596;0x51ebfd78;wt1;[0, 0];0;OK
