time;created;id;aircraft;position;vel;status
1703094487889656;1703094487889506;0x7a079d2e;wt4;[0, 770];0;OK
1703094487986550;1703094487986413;0xb0890c66;wt4;[0, 770];0;OK
1703094488082923;1703094488082841;0x33aa0b1d;wt4;[0, 770];0;OK
1703094488181379;1703094488181280;0x7a2a8ca8;wt4;[0, 770];0;OK
1703094488281804;1703094488281666;0x68bafa5d;wt4;[0, 770];0;OK
1703094488382212;1703094488381906;0x4506f9a0;wt4;[0, 770];0;OK
1703094488482071;1703094488481916;0x326f521a;wt4;[0, 770];0;OK
1703094488588599;1703094488588331;0x69811d64;wt4;[0, 770];0;OK
1703094488682525;1703094488682439;0x3621335;wt4;[0, 770];0;OK
1703094488784093;1703094488783609;0x323e631d;wt4;[0, 770];0;OK
1703094488882525;1703094488882378;0xdac1a6d0;wt4;[0, 770];0;OK
1703094488990943;1703094488990785;0x72f9281b;wt4;[0, 770];0;OK
1703094489083714;1703094489083497;0x566e6e0b;wt4;[0, 770];0;OK
1703094489181908;1703094489181791;0x90da151a;wt4;[0, 770];0;OK
1703094489285168;1703094489284957;0xec01f18;wt4;[0, 770];0;OK
1703094489383115;1703094489383007;0x6835a56f;wt4;[0, 770];0;OK
1703094489482847;1703094489482547;0xd718f97d;wt4;[0, 770];0;OK
1703094489582831;1703094489582634;0x39596b3b;wt4;[0, 770];0;OK
1703094489681965;1703094489681836;0x18e256e4;wt4;[0, 770];0;OK
1703094489781942;1703094489781797;0x5f530306;wt4;[0, 770];0;OK
1703094489881706;1703094489881553;0xc969d94c;wt4;[0, 770];0;OK
1703094489981600;1703094489981475;0x42049f86;wt4;[0, 770];0;OK
1703094490082319;1703094490082099;0x4e250f42;wt4;[0, 770];0;OK
1703094490184509;1703094490184061;0x600d2afd;wt4;[0, 770];0;OK
1703094490285000;1703094490284253;0x3d2fbc0a;wt4;[0, 770];0;OK
1703094490385839;1703094490385604;0xb48a1090;wt4;[0, 770];0;OK
1703094490481670;1703094490481545;0x9a0166af;wt4;[0, 770];0;OK
1703094490581553;1703094490581446;0x1482fac3;wt4;[0, 770];0;OK
1703094490682718;1703094490682377;0x8ad64ce0;wt4;[0, 770];0;OK
1703094490783415;1703094490783106;0xdd4a86d4;wt4;[0, 770];0;OK
1703094490881905;1703094490881800;0x92f1da16;wt4;[0, 770];0;OK
1703094490985345;1703094490985186;0xbbcbc006;wt4;[0, 770];0;OK
1703094491081580;1703094491081472;0x70fca7ac;wt4;[0, 770];0;OK
1703094491183366;1703094491182927;0xb50f8eab;wt4;[0, 770];0;OK
1703094491282092;1703094491281957;0xa312f61;wt4;[0, 770];0;OK
1703094491381348;1703094491381269;0xe378baac;wt4;[0, 770];0;OK
1703094491481505;1703094491481372;0xd007f196;wt4;[0, 770];0;OK
1703094491581508;1703094491581355;0xdc53f945;wt4;[0, 770];0;OK
1703094491681738;1703094491681591;0x7efe6eef;wt4;[0, 770];0;OK
1703094491781362;1703094491781267;0xab58711c;wt4;[0, 770];0;OK
1703094491881392;1703094491881304;0x4f1bbc27;wt4;[0, 770];0;OK
1703094491981833;1703094491981700;0x2ce91d6f;wt4;[0, 770];0;OK
1703094492083841;1703094492083438;0x65347fa7;wt4;[0, 770];0;OK
1703094492184321;1703094492183890;0xb336cc7f;wt4;[0, 770];0;OK
1703094492282076;1703094492281970;0xfa7ca2ee;wt4;[0, 770];0;OK
1703094492381590;1703094492381483;0x57d57f05;wt4;[0, 770];0;OK
1703094492496715;1703094492496429;0x4af4d125;wt4;[0, 770];0;OK
1703094492581839;1703094492581715;0x1b329a33;wt4;[0, 770];0;OK
1703094492681939;1703094492681656;0xa538c26d;wt4;[0, 770];0;OK
1703094492781769;1703094492781676;0x63a6c35;wt4;[0, 770];0;OK
1703094492881424;1703094492881315;0x49d3e8b8;wt4;[0, 770];0;OK
1703094492981891;1703094492981781;0xb1f70aa6;wt4;[0, 770];0;OK
1703094493089015;1703094493088889;0xd02de4fc;wt4;[0, 770];0;OK
1703094493184024;1703094493183876;0xaf72e413;wt4;[0, 770];0;OK
1703094493282508;1703094493282374;0xc455a6e8;wt4;[0, 770];0;OK
1703094493383031;1703094493382935;0x7992b735;wt4;[0, 770];0;OK
1703094493481836;1703094493481694;0x6516a348;wt4;[0, 770];0;OK
1703094493582437;1703094493582217;0xf96ce1cd;wt4;[0, 770];0;OK
1703094493682344;1703094493682140;0x3922fbfd;wt4;[0, 770];0;OK
1703094493781729;1703094493781570;0x733eb0f5;wt4;[0, 770];0;OK
1703094493881951;1703094493881770;0x36b716db;wt4;[0, 770];0;OK
1703094493981886;1703094493981758;0x7bd74bc9;wt4;[0, 770];0;OK
1703094494081978;1703094494081839;0xaa3ccb89;wt4;[0, 770];0;OK
1703094494181714;1703094494181587;0x389283f8;wt4;[0, 770];0;OK
1703094494282411;1703094494282233;0xbe7829e;wt4;[0, 770];0;OK
1703094494381893;1703094494381756;0xf44a4849;wt4;[0, 770];0;OK
1703094494481936;1703094494481808;0x77def596;wt4;[0, 770];0;OK
1703094494582137;1703094494581942;0x7efb5db5;wt4;[0, 770];0;OK
1703094494682001;1703094494681872;0xaa1fc341;wt4;[0, 770];0;OK
1703094494781865;1703094494781737;0xd76a811a;wt4;[0, 770];0;OK
1703094494884591;1703094494884382;0xdd4b12c3;wt4;[0, 770];0;OK
1703094494984766;1703094494984624;0xfed571e4;wt4;[0, 770];0;OK
1703094495081387;1703094495081290;0x4e103d48;wt4;[0, 770];0;OK
1703094495182620;1703094495182299;0x49bff342;wt4;[0, 770];0;OK
1703094495284652;1703094495284205;0x528b79ee;wt4;[0, 770];0;OK
1703094495385219;1703094495384855;0x12c2929b;wt4;[0, 770];0;OK
1703094495482393;1703094495482264;0x13bce269;wt4;[0, 770];0;OK
1703094495583221;1703094495582973;0x33be822d;wt4;[0, 770];0;OK
1703094495684603;1703094495684200;0xff9766a7;wt4;[0, 770];0;OK
1703094495782658;1703094495782478;0x2748b2a3;wt4;[0, 770];0;OK
1703094495881775;1703094495881622;0xc0104505;wt4;[0, 770];0;OK
1703094495982998;1703094495982834;0x54a3ddf4;wt4;[0, 770];0;OK
1703094496086278;1703094496085806;0x111d2b56;wt4;[0, 770];0;OK
1703094496183001;1703094496182810;0x75a6d1db;wt4;[0, 770];0;OK
1703094496281842;1703094496281702;0x82893c1b;wt4;[0, 770];0;OK
1703094496382366;1703094496382223;0xa57ecf5e;wt4;[0, 770];0;OK
1703094496482053;1703094496481914;0x3d992b2;wt4;[0, 770];0;OK
1703094496583784;1703094496583624;0x1e5c42d1;wt4;[0, 770];0;OK
1703094496682546;1703094496682359;0x61adf0f8;wt4;[0, 770];0;OK
1703094496782080;1703094496781936;0x2a2c124d;wt4;[0, 770];0;OK
1703094496881880;1703094496881679;0x54235fc7;wt4;[0, 770];0;OK
1703094496981938;1703094496981815;0x44c6bb9d;wt4;[0, 770];0;OK
1703094497081603;1703094497081482;0x385c9d59;wt4;[0, 770];0;OK
1703094497183702;1703094497183323;0x3908f600;wt4;[0, 770];0;OK
1703094497283346;1703094497283119;0x9a067e62;wt4;[0, 770];0;OK
1703094497385319;1703094497385062;0xa333784b;wt4;[0, 770];0;OK
1703094497482163;1703094497482081;0x14541c49;wt4;[0, 770];0;OK
1703094497582117;1703094497581911;0xa85ee565;wt4;[0, 770];0;OK
1703094497681704;1703094497681586;0x724d5ddd;wt4;[0, 770];0;OK
1703094497781788;1703094497781664;0x45728b44;wt4;[0, 770];0;OK
1703094497881412;1703094497881306;0xc79e493;wt4;[0, 770];0;OK
1703094497983550;1703094497983425;0xab1043aa;wt4;[0, 770];0;OK
1703094498083959;1703094498083578;0x8c579d5f;wt4;[0, 770];0;OK
1703094498182915;1703094498182714;0x8ea1891f;wt4;[0, 770];0;OK
1703094498282386;1703094498282184;0xd46ebbe9;wt4;[0, 770];0;OK
1703094498381465;1703094498381382;0xa389e28e;wt4;[0, 770];0;OK
1703094498482767;1703094498482159;0x53bdedd;wt4;[0, 770];0;OK
1703094498582201;1703094498582069;0x5950f857;wt4;[0, 770];0;OK
1703094498687274;1703094498687075;0x48880676;wt4;[0, 770];0;OK
1703094498782004;1703094498781846;0x2f8901dc;wt4;[0, 770];0;OK
1703094498881579;1703094498881495;0xb28be02d;wt4;[0, 770];0;OK
1703094498991310;1703094498991154;0xb9cdf0f;wt4;[0, 770];0;OK
1703094499081506;1703094499081380;0xcc0ecdbb;wt4;[0, 770];0;OK
1703094499184003;1703094499183789;0x7573e4c2;wt4;[0, 770];0;OK
1703094499282086;1703094499281833;0xba6aab38;wt4;[0, 770];0;OK
1703094499381553;1703094499381459;0xc07efc;wt4;[0, 770];0;OK
1703094499483528;1703094499483400;0x5e4f3828;wt4;[0, 770];0;OK
1703094499581939;1703094499581817;0x84858295;wt4;[0, 770];0;OK
1703094499682069;1703094499681866;0xdb5bb112;wt4;[0, 770];0;OK
1703094499784402;1703094499784199;0x3bb8f517;wt4;[0, 770];0;OK
1703094499881970;1703094499881837;0xa0ee8f45;wt4;[0, 770];0;OK
1703094500005036;1703094500004795;0xa80c332a;wt4;[0, 770];0;OK
1703094500082055;1703094500081934;0xfaf7a5b7;wt4;[0, 770];0;OK
1703094500181585;1703094500181478;0x36168756;wt4;[0, 770];0;OK
1703094500297225;1703094500297092;0xa7193b00;wt4;[0, 770];0;OK
1703094500381521;1703094500381359;0xec6185bb;wt4;[0, 770];0;OK
1703094500483900;1703094500483550;0x228b818a;wt4;[0, 770];0;OK
1703094500592078;1703094500591833;0x2b8133e9;wt4;[0, 770];0;OK
1703094500688785;1703094500688363;0xc2bd66ab;wt4;[0, 770];0;OK
