time;created;id;aircraft;position;vel;status
1703094488104311;1703094488104123;0x2f7ec428;wt9;[1540, 1540];0;OK
1703094488204663;1703094488204482;0xb9e71bc3;wt9;[1540, 1540];0;OK
1703094488305060;1703094488304797;0x2f557d16;wt9;[1540, 1540];0;OK
1703094488404998;1703094488404473;0xfa8498dd;wt9;[1540, 1540];0;OK
1703094488504657;1703094488504444;0x5674ba96;wt9;[1540, 1540];0;OK
1703094488614470;1703094488614235;0xd58a8b22;wt9;[1540, 1540];0;OK
1703094488709357;1703094488709257;0x59793e7d;wt9;[1540, 1540];0;OK
1703094488805374;1703094488805238;0xf2601301;wt9;[1540, 1540];0;OK
1703094488904588;1703094488904431;0x181c817c;wt9;[1540, 1540];0;OK
1703094489004963;1703094489004799;0x92e844a8;wt9;[1540, 1540];0;OK
1703094489105435;1703094489105134;0x3d201585;wt9;[1540, 1540];0;OK
1703094489205288;1703094489205163;0x549799e5;wt9;[1540, 1540];0;OK
1703094489305780;1703094489305643;0xadfb94d0;wt9;[1540, 1540];0;OK
1703094489404349;1703094489404185;0x47b54742;wt9;[1540, 1540];0;OK
1703094489506279;1703094489505922;0x2e9c895a;wt9;[1540, 1540];0;OK
1703094489604879;1703094489604708;0x9a71f65a;wt9;[1540, 1540];0;OK
1703094489704418;1703094489704266;0xccca7777;wt9;[1540, 1540];0;OK
1703094489807092;1703094489806851;0xca8e5a7b;wt9;[1540, 1540];0;OK
1703094489906847;1703094489906642;0xfcb1a172;wt9;[1540, 1540];0;OK
1703094490004840;1703094490004715;0x7480f471;wt9;[1540, 1540];0;OK
1703094490104405;1703094490104259;0xd0830c56;wt9;[1540, 1540];0;OK
1703094490204412;1703094490204268;0x6072a47f;wt9;[1540, 1540];0;OK
1703094490305397;1703094490305169;0xfbe98d40;wt9;[1540, 1540];0;OK
1703094490413973;1703094490413825;0x4c3412a8;wt9;[1540, 1540];0;OK
1703094490504270;1703094490504036;0xfb53d0b0;wt9;[1540, 1540];0;OK
1703094490604231;1703094490604117;0x654e905b;wt9;[1540, 1540];0;OK
1703094490704914;1703094490704681;0x911a622e;wt9;[1540, 1540];0;OK
1703094490805047;1703094490804810;0x78578676;wt9;[1540, 1540];0;OK
1703094490910897;1703094490909448;0x8cb78198;wt9;[1540, 1540];0;OK
1703094491010162;1703094491009581;0x54317679;wt9;[1540, 1540];0;OK
1703094491104743;1703094491104619;0xb17feeb4;wt9;[1540, 1540];0;OK
1703094491205862;1703094491205558;0xc8aad8f8;wt9;[1540, 1540];0;OK
1703094491305376;1703094491305283;0xec71f920;wt9;[1540, 1540];0;OK
1703094491404671;1703094491404473;0x3e46a3d9;wt9;[1540, 1540];0;OK
1703094491504310;1703094491504094;0x10b97bfc;wt9;[1540, 1540];0;OK
1703094491604286;1703094491604157;0x7774d4be;wt9;[1540, 1540];0;OK
1703094491704417;1703094491704239;0xc5c803b5;wt9;[1540, 1540];0;OK
1703094491804202;1703094491804042;0x7e484484;wt9;[1540, 1540];0;OK
1703094491904235;1703094491904101;0x7e90adee;wt9;[1540, 1540];0;OK
1703094492004026;1703094492003882;0xd85eb12e;wt9;[1540, 1540];0;OK
1703094492107764;1703094492106946;0xa273833e;wt9;[1540, 1540];0;OK
1703094492207577;1703094492207267;0x152e9efd;wt9;[1540, 1540];0;OK
1703094492304652;1703094492304546;0xa57b161d;wt9;[1540, 1540];0;OK
