time;created;uav;uav_position;flying_distance;visited_wt
1703094472299341;1703094472299330;uav2;[400, 770];0.0;0
1703094472401364;1703094472401337;uav2;[400, 770];0.0;0
1703094472500462;1703094472500435;uav2;[400, 770];0.0;0
1703094472600883;1703094472600856;uav2;[400, 770];0.0;0
1703094472698993;1703094472698982;uav2;[400, 770];0.0;0
1703094472799353;1703094472799336;uav2;[400, 770];0.0;0
1703094472900391;1703094472900352;uav2;[400, 770];0.0;0
1703094473001084;1703094473001055;uav2;[400, 770];0.0;0
1703094473100852;1703094473100824;uav2;[400, 770];0.0;0
1703094473200414;1703094473200387;uav2;[400, 770];0.0;0
1703094473299375;1703094473299362;uav2;[400, 770];0.0;0
1703094473399638;1703094473399616;uav2;[400, 770];0.0;0
1703094473500739;1703094473500552;uav2;[400, 770];0.0;0
1703094473599036;1703094473599027;uav2;[400, 770];0.0;0
1703094473700769;1703094473700733;uav2;[400, 770];0.0;0
1703094473799851;1703094473799839;uav2;[400, 770];0.0;0
1703094473899235;1703094473899217;uav2;[400, 770];0.0;0
1703094473999527;1703094473999508;uav2;[400, 770];0.0;0
1703094474099167;1703094474099155;uav2;[400, 770];0.0;0
1703094474199860;1703094474199840;uav2;[400, 770];0.0;0
1703094474299200;1703094474299186;uav2;[400, 770];0.0;0
1703094474398603;1703094474398569;uav2;[400, 770];0.0;0
1703094474498696;1703094474498684;uav2;[400, 770];0.0;0
1703094474599049;1703094474599034;uav2;[400, 770];0.0;0
1703094474698703;1703094474698693;uav2;[400, 770];0.0;0
1703094474800599;1703094474800566;uav2;[400, 770];0.0;0
1703094474899857;1703094474899836;uav2;[400, 770];0.0;0
1703094475002251;1703094475002231;uav2;[400, 770];0.0;0
1703094475099523;1703094475099508;uav2;[400, 770];0.0;0
1703094475199578;1703094475199557;uav2;[400, 770];0.0;0
1703094475299088;1703094475299078;uav2;[400, 770];0.0;0
1703094475399499;1703094475399477;uav2;[400, 770];0.0;0
1703094475499777;1703094475499757;uav2;[400, 770];0.0;0
1703094475599807;1703094475599786;uav2;[400, 770];0.0;0
1703094475700109;1703094475700088;uav2;[400, 770];0.0;0
1703094475799204;1703094475799194;uav2;[400, 770];0.0;0
1703094475900046;1703094475900023;uav2;[400, 770];0.0;0
1703094475999132;1703094475999118;uav2;[400, 770];0.0;0
1703094476099613;1703094476099591;uav2;[400, 770];0.0;0
1703094476200200;1703094476200178;uav2;[400, 770];0.0;0
1703094476301100;1703094476301068;uav2;[400, 770];0.0;0
1703094476399233;1703094476399224;uav2;[400, 770];0.0;0
1703094476499480;1703094476499462;uav2;[400, 770];0.0;0
1703094476600265;1703094476600237;uav2;[400, 770];0.0;0
1703094476700525;1703094476700490;uav2;[400, 770];0.0;0
1703094476799471;1703094476799418;uav2;[400, 770];0.0;0
1703094476899154;1703094476899138;uav2;[400, 770];0.0;0
1703094476998750;1703094476998740;uav2;[400, 770];0.0;0
1703094477100961;1703094477100933;uav2;[400, 770];0.0;0
1703094477199551;1703094477199542;uav2;[400, 770];0.0;0
1703094477299134;1703094477299125;uav2;[400, 770];0.0;0
1703094477398492;1703094477398483;uav2;[400, 770];0.0;0
1703094477503114;1703094477503099;uav2;[400, 770];0.0;0
1703094477599320;1703094477599306;uav2;[400, 770];0.0;0
1703094477698706;1703094477698696;uav2;[400, 770];0.0;0
1703094477799201;1703094477799184;uav2;[400, 770];0.0;0
1703094477901438;1703094477901401;uav2;[400, 770];0.0;0
1703094477999122;1703094477999113;uav2;[400, 770];0.0;0
1703094478098700;1703094478098690;uav2;[400, 770];0.0;0
1703094478200503;1703094478200476;uav2;[400, 770];0.0;0
1703094478299766;1703094478299744;uav2;[400, 770];0.0;0
1703094478400089;1703094478400062;uav2;[400, 770];0.0;0
1703094478500378;1703094478500351;uav2;[400, 770];0.0;0
1703094478600043;1703094478600020;uav2;[400, 770];0.0;0
1703094478699045;1703094478699035;uav2;[400, 770];0.0;0
1703094478798622;1703094478798610;uav2;[400, 770];0.0;0
1703094478900050;1703094478900027;uav2;[400, 770];0.0;0
1703094479001850;1703094479001707;uav2;[400, 770];0.0;0
1703094479100683;1703094479100668;uav2;[400, 770];0.0;0
1703094479198993;1703094479198979;uav2;[400, 770];0.0;0
1703094479298759;1703094479298748;uav2;[400, 770];0.0;0
1703094479400008;1703094479399944;uav2;[400, 770];0.0;0
1703094479501207;1703094479501178;uav2;[400, 770];0.0;0
1703094479599763;1703094479599713;uav2;[400, 770];0.0;0
1703094479701195;1703094479701154;uav2;[400, 770];0.0;0
1703094479799418;1703094479799407;uav2;[400, 770];0.0;0
1703094479899788;1703094479899768;uav2;[400, 770];0.0;0
1703094479999760;1703094479999741;uav2;[400, 770];0.0;0
1703094480101150;1703094480101113;uav2;[400, 770];0.0;0
1703094480199005;1703094480198996;uav2;[400, 770];0.0;0
1703094480300906;1703094480300897;uav2;[400, 770];0.0;0
1703094480398857;1703094480398845;uav2;[400, 770];0.0;0
1703094480499052;1703094480499036;uav2;[400, 770];0.0;0
1703094480601266;1703094480601233;uav2;[400, 770];0.0;0
1703094480699380;1703094480699369;uav2;[400, 770];0.0;0
1703094480798754;1703094480798742;uav2;[400, 770];0.0;0
1703094480899283;1703094480899264;uav2;[400, 770];0.0;0
1703094481000460;1703094481000433;uav2;[400, 770];0.0;0
1703094481100430;1703094481100401;uav2;[400, 770];0.0;0
1703094481200064;1703094481200038;uav2;[400, 770];0.0;0
1703094481299061;1703094481299048;uav2;[400, 770];0.0;0
1703094481401704;1703094481401691;uav2;[400, 770];0.0;0
1703094481499517;1703094481499496;uav2;[400, 770];0.0;0
1703094481599514;1703094481599495;uav2;[400, 770];0.0;0
1703094481700978;1703094481700952;uav2;[400, 770];0.0;0
1703094481799045;1703094481799035;uav2;[400, 770];0.0;0
1703094481899677;1703094481899655;uav2;[400, 770];0.0;0
1703094482014601;1703094482014592;uav2;[400, 770];0.0;0
1703094482100636;1703094482100602;uav2;[400, 770];0.0;0
1703094482201029;1703094482201008;uav2;[400, 770];0.0;0
1703094482300198;1703094482300178;uav2;[400, 770];0.0;0
1703094482399747;1703094482399728;uav2;[400, 770];0.0;0
1703094482500343;1703094482500333;uav2;[400, 770];0.0;0
1703094482598882;1703094482598870;uav2;[400, 770];0.0;0
1703094482698650;1703094482698636;uav2;[400, 770];0.0;0
1703094482800182;1703094482800153;uav2;[400, 770];0.0;0
1703094482900906;1703094482900878;uav2;[400, 770];0.0;0
1703094483001119;1703094483001093;uav2;[400, 770];0.0;0
1703094483099286;1703094483099274;uav2;[400, 770];0.0;0
1703094483199040;1703094483199024;uav2;[400, 770];0.0;0
1703094483299145;1703094483299130;uav2;[400, 770];0.0;0
1703094483400288;1703094483400262;uav2;[400, 770];0.0;0
1703094483500914;1703094483500886;uav2;[400, 770];0.0;0
1703094483600099;1703094483600079;uav2;[400, 770];0.0;0
1703094483698833;1703094483698824;uav2;[400, 770];0.0;0
1703094483799106;1703094483799088;uav2;[400, 770];0.0;0
1703094483899638;1703094483899617;uav2;[400, 770];0.0;0
1703094483999760;1703094483999739;uav2;[400, 770];0.0;0
1703094484100021;1703094484100000;uav2;[400, 770];0.0;0
1703094484200561;1703094484200454;uav2;[400, 770];0.0;0
1703094484299106;1703094484299095;uav2;[400, 770];0.0;0
1703094484401029;1703094484400984;uav2;[400, 770];0.0;0
1703094484501266;1703094484501237;uav2;[400, 770];0.0;0
1703094484599849;1703094484599832;uav2;[400, 770];0.0;0
1703094484699569;1703094484699547;uav2;[400, 770];0.0;0
1703094484802750;1703094484802734;uav2;[400, 770];0.0;0
1703094484900905;1703094484900663;uav2;[400, 770];0.0;0
1703094485000146;1703094485000121;uav2;[400, 770];0.0;0
1703094485109348;1703094485109329;uav2;[400, 770];0.0;0
1703094485199396;1703094485199382;uav2;[400, 770];0.0;0
1703094485299218;1703094485299203;uav2;[400, 770];0.0;0
1703094485400922;1703094485400913;uav2;[400, 770];0.0;0
1703094485498772;1703094485498762;uav2;[400, 770];0.0;0
1703094485600146;1703094485600120;uav2;[400, 770];0.0;0
1703094485699406;1703094485699394;uav2;[400, 770];0.0;0
1703094485799442;1703094485799419;uav2;[400, 770];0.0;0
1703094485899030;1703094485899021;uav2;[400, 770];0.0;0
1703094486001145;1703094486001115;uav2;[400, 770];0.0;0
1703094486099766;1703094486099752;uav2;[400, 770];0.0;0
1703094486202009;1703094486201994;uav2;[400, 770];0.0;0
1703094486298981;1703094486298968;uav2;[400, 770];0.0;0
1703094486398883;1703094486398869;uav2;[400, 770];0.0;0
1703094486499146;1703094486499133;uav2;[400, 770];0.0;0
1703094486599223;1703094486599209;uav2;[400, 770];0.0;0
1703094486699423;1703094486699409;uav2;[400, 770];0.0;0
1703094486802279;1703094486802265;uav2;[400, 770];0.0;0
1703094486898904;1703094486898894;uav2;[400, 770];0.0;0
1703094486999950;1703094486999932;uav2;[400, 770];0.0;0
1703094487099376;1703094487099364;uav2;[400, 770];0.0;0
1703094487199518;1703094487199505;uav2;[400, 770];0.0;0
1703094487304574;1703094487304561;uav2;[400, 770];0.0;0
1703094487399471;1703094487399461;uav2;[400, 770];0.0;0
1703094487500363;1703094487500346;uav2;[400, 770];0.0;0
1703094487602358;1703094487602332;uav2;[400, 770];0.0;0
1703094487703590;1703094487703578;uav2;[400, 770];0.0;0
1703094487806317;1703094487806304;uav2;[400, 770];0.0;0
1703094487910939;1703094487910930;uav2;[400, 770];0.0;0
1703094488001081;1703094488001069;uav2;[400, 770];0.0;0
1703094488098520;1703094488098512;uav2;[400, 770];0.0;0
1703094488199350;1703094488199339;uav2;[400, 770];0.0;0
1703094488299735;1703094488299721;uav2;[400, 770];0.0;0
1703094488399710;1703094488399695;uav2;[400, 770];0.0;0
1703094488499231;1703094488499218;uav2;[400, 770];0.0;0
1703094488613850;1703094488613829;uav2;[400, 770];0.0;0
1703094488699172;1703094488699163;uav2;[400, 770];0.0;0
1703094488799575;1703094488799560;uav2;[400, 770];0.0;0
1703094488899733;1703094488899720;uav2;[400, 770];0.0;0
1703094488999211;1703094488999198;uav2;[400, 770];0.0;0
1703094489101539;1703094489101522;uav2;[400, 770];0.0;0
1703094489199739;1703094489199727;uav2;[400, 770];0.0;0
1703094489300412;1703094489300399;uav2;[400, 770];0.0;0
1703094489398905;1703094489398896;uav2;[400, 770];0.0;0
1703094489503525;1703094489503502;uav2;[400, 770];0.0;0
1703094489600232;1703094489600217;uav2;[400, 770];0.0;0
1703094489698855;1703094489698809;uav2;[400, 770];0.0;0
1703094489799183;1703094489799169;uav2;[400, 770];0.0;0
1703094489898592;1703094489898584;uav2;[400, 770];0.0;0
1703094489999044;1703094489999035;uav2;[400, 770];0.0;0
1703094490099257;1703094490099244;uav2;[400, 770];0.0;0
1703094490199935;1703094490199920;uav2;[400, 770];0.0;0
1703094490301619;1703094490301581;uav2;[400, 770];0.0;0
1703094490402010;1703094490401997;uav2;[400, 770];0.0;0
1703094490498889;1703094490498880;uav2;[400, 770];0.0;0
1703094490599106;1703094490599096;uav2;[400, 770];0.0;0
1703094490699684;1703094490699662;uav2;[400, 770];0.0;0
1703094490800206;1703094490800184;uav2;[400, 770];0.0;0
1703094490898986;1703094490898977;uav2;[400, 770];0.0;0
1703094490998647;1703094490998639;uav2;[400, 770];0.0;0
1703094491099064;1703094491099054;uav2;[400, 770];0.0;0
1703094491201215;1703094491201179;uav2;[400, 770];0.0;0
1703094491299292;1703094491299284;uav2;[400, 770];0.0;0
1703094491398397;1703094491398389;uav2;[400, 770];0.0;0
1703094491498591;1703094491498582;uav2;[400, 770];0.0;0
1703094491598478;1703094491598469;uav2;[400, 770];0.0;0
1703094491698578;1703094491698568;uav2;[400, 770];0.0;0
1703094491799206;1703094491799197;uav2;[400, 770];0.0;0
1703094491898604;1703094491898595;uav2;[400, 770];0.0;0
1703094491999188;1703094491999179;uav2;[400, 770];0.0;0
1703094492102061;1703094492102033;uav2;[400, 770];0.0;0
1703094492201943;1703094492201917;uav2;[400, 770];0.0;0
1703094492299395;1703094492299385;uav2;[400, 770];0.0;0
1703094492399054;1703094492399043;uav2;[400, 770];0.0;0
1703094492501638;1703094492501624;uav2;[400, 770];0.0;0
1703094492599428;1703094492599374;uav2;[400, 770];0.0;0
1703094492698716;1703094492698706;uav2;[400, 770];0.0;0
1703094492798453;1703094492798444;uav2;[400, 770];0.0;0
1703094492898495;1703094492898487;uav2;[400, 770];0.0;0
1703094492998580;1703094492998571;uav2;[400, 770];0.0;0
1703094493098964;1703094493098954;uav2;[400, 770];0.0;0
1703094493198719;1703094493198710;uav2;[400, 770];0.0;0
1703094493298754;1703094493298740;uav2;[400, 770];0.0;0
1703094493398531;1703094493398522;uav2;[400, 770];0.0;0
1703094493498948;1703094493498934;uav2;[400, 770];0.0;0
1703094493599125;1703094493599111;uav2;[400, 770];0.0;0
1703094493699114;1703094493699100;uav2;[400, 770];0.0;0
1703094493799630;1703094493799617;uav2;[400, 770];0.0;0
1703094493899301;1703094493899285;uav2;[400, 770];0.0;0
1703094493999437;1703094493999424;uav2;[400, 770];0.0;0
1703094494099847;1703094494099835;uav2;[400, 770];0.0;0
1703094494198885;1703094494198876;uav2;[400, 770];0.0;0
1703094494301318;1703094494301296;uav2;[400, 770];0.0;0
1703094494400170;1703094494400156;uav2;[400, 770];0.0;0
1703094494499421;1703094494499409;uav2;[400, 770];0.0;0
1703094494599126;1703094494599114;uav2;[400, 770];0.0;0
1703094494699001;1703094494698989;uav2;[400, 770];0.0;0
1703094494802660;1703094494802649;uav2;[400, 770];0.0;0
1703094494902012;1703094494901989;uav2;[400, 770];0.0;0
1703094494998909;1703094494998900;uav2;[400, 770];0.0;0
1703094495098498;1703094495098489;uav2;[400, 770];0.0;0
1703094495199331;1703094495199312;uav2;[400, 770];0.0;0
1703094495315339;1703094495315304;uav2;[400, 770];0.0;0
1703094495402739;1703094495402718;uav2;[400, 770];0.0;0
1703094495501420;1703094495501410;uav2;[400, 770];0.0;0
1703094495599924;1703094495599908;uav2;[400, 770];0.0;0
1703094495704000;1703094495703940;uav2;[400, 770];0.0;0
1703094495806547;1703094495806528;uav2;[400, 770];0.0;0
1703094495899011;1703094495898997;uav2;[400, 770];0.0;0
1703094496002449;1703094496002432;uav2;[400, 770];0.0;0
1703094496110289;1703094496110258;uav2;[400, 770];0.0;0
1703094496202442;1703094496202428;uav2;[400, 770];0.0;0
1703094496299126;1703094496299112;uav2;[400, 770];0.0;0
1703094496402932;1703094496402914;uav2;[400, 770];0.0;0
1703094496500799;1703094496500781;uav2;[400, 770];0.0;0
1703094496599903;1703094496599889;uav2;[400, 770];0.0;0
1703094496699153;1703094496699140;uav2;[400, 770];0.0;0
1703094496798951;1703094496798938;uav2;[400, 770];0.0;0
1703094496899213;1703094496899200;uav2;[400, 770];0.0;0
1703094496998896;1703094496998888;uav2;[400, 770];0.0;0
1703094497116952;1703094497116942;uav2;[400, 770];0.0;0
1703094497205932;1703094497205918;uav2;[400, 770];0.0;0
1703094497298862;1703094497298851;uav2;[400, 770];0.0;0
1703094497400032;1703094497400018;uav2;[400, 770];0.0;0
1703094497498847;1703094497498838;uav2;[400, 770];0.0;0
1703094497601720;1703094497601704;uav2;[400, 770];0.0;0
1703094497698719;1703094497698710;uav2;[400, 770];0.0;0
1703094497803594;1703094497803563;uav2;[400, 770];0.0;0
1703094497900496;1703094497900488;uav2;[400, 770];0.0;0
1703094498000957;1703094498000939;uav2;[400, 770];0.0;0
1703094498102900;1703094498102871;uav2;[400, 770];0.0;0
1703094498200965;1703094498200940;uav2;[400, 770];0.0;0
1703094498300060;1703094498300040;uav2;[400, 770];0.0;0
1703094498398990;1703094498398980;uav2;[400, 770];0.0;0
1703094498499599;1703094498499577;uav2;[400, 770];0.0;0
1703094498599169;1703094498599157;uav2;[400, 770];0.0;0
1703094498699311;1703094498699302;uav2;[400, 770];0.0;0
1703094498799211;1703094498799197;uav2;[400, 770];0.0;0
1703094498907771;1703094498907734;uav2;[400, 770];0.0;0
1703094498999674;1703094498999665;uav2;[400, 770];0.0;0
1703094499098840;1703094499098829;uav2;[400, 770];0.0;0
1703094499198777;1703094499198768;uav2;[400, 770];0.0;0
1703094499298718;1703094499298710;uav2;[400, 770];0.0;0
1703094499400103;1703094499400090;uav2;[400, 770];0.0;0
1703094499505563;1703094499505553;uav2;[400, 770];0.0;0
1703094499599084;1703094499599067;uav2;[400, 770];0.0;0
1703094499699515;1703094499699499;uav2;[400, 770];0.0;0
1703094499798962;1703094499798952;uav2;[400, 770];0.0;0
1703094499899594;1703094499899581;uav2;[400, 770];0.0;0
1703094500006159;1703094500006141;uav2;[400, 770];0.0;0
1703094500102517;1703094500102502;uav2;[400, 770];0.0;0
1703094500199024;1703094500199014;uav2;[400, 770];0.0;0
1703094500308483;1703094500308463;uav2;[400, 770];0.0;0
1703094500398942;1703094500398932;uav2;[400, 770];0.0;0
1703094500507383;1703094500507339;uav2;[400, 770];0.0;0
1703094500600431;1703094500600416;uav2;[400, 770];0.0;0
1703094500699543;1703094500699525;uav2;[400, 770];0.0;0
1703094500802142;1703094500802127;uav2;[400, 770];0.0;0
1703094500898734;1703094500898725;uav2;[400, 770];0.0;0
1703094500999131;1703094500999125;uav2;[400, 770];0.0;0
1703094501100065;1703094501100052;uav2;[400, 770];0.0;0
1703094501198673;1703094501198665;uav2;[400, 770];0.0;0
1703094501299112;1703094501299097;uav2;[400, 770];0.0;0
1703094501398573;1703094501398565;uav2;[400, 770];0.0;0
1703094501498790;1703094501498778;uav2;[400, 770];0.0;0
1703094501598614;1703094501598606;uav2;[400, 770];0.0;0
1703094501698435;1703094501698427;uav2;[400, 770];0.0;0
1703094501798539;1703094501798530;uav2;[400, 770];0.0;0
1703094501898752;1703094501898743;uav2;[400, 770];0.0;0
1703094501998767;1703094501998756;uav2;[400, 770];0.0;0
1703094502099446;1703094502099435;uav2;[400, 770];0.0;0
1703094502199472;1703094502199460;uav2;[400, 770];0.0;0
1703094502298514;1703094502298506;uav2;[400, 770];0.0;0
1703094502399245;1703094502399236;uav2;[400, 770];0.0;0
1703094502498608;1703094502498600;uav2;[400, 770];0.0;0
1703094502598584;1703094502598576;uav2;[400, 770];0.0;0
1703094502698434;1703094502698426;uav2;[400, 770];0.0;0
1703094502798821;1703094502798813;uav2;[400, 770];0.0;0
1703094502898654;1703094502898645;uav2;[400, 770];0.0;0
1703094503000333;1703094503000321;uav2;[400, 770];0.0;0
1703094503099167;1703094503099159;uav2;[400, 770];0.0;0
1703094503201633;1703094503201608;uav2;[400, 770];0.0;0
1703094503306528;1703094503306508;uav2;[400, 770];0.0;0
