time;created;id;aircraft;position;vel;status
1703097256306671;1703097256306540;0x86abab58;wt5;[770, 770];0;OK
1703097256410210;1703097256409877;0x407f7347;wt5;[770, 770];0;OK
1703097256508506;1703097256508363;0x45ca6dee;wt5;[770, 770];0;OK
1703097256607772;1703097256607612;0x3d5777aa;wt5;[770, 770];0;OK
1703097256707119;1703097256706985;0x122ee76b;wt5;[770, 770];0;OK
1703097256806428;1703097256806262;0x4cdab618;wt5;[770, 770];0;OK
1703097256906567;1703097256906395;0x6f030e66;wt5;[770, 770];0;OK
1703097257006287;1703097257006116;0xed99e997;wt5;[770, 770];0;OK
1703097257106367;1703097257106195;0x2079386f;wt5;[770, 770];0;OK
1703097257206242;1703097257206107;0xee91712c;wt5;[770, 770];0;OK
1703097257306519;1703097257306324;0x17b6717b;wt5;[770, 770];0;OK
1703097257407084;1703097257406881;0x675baad;wt5;[770, 770];0;OK
1703097257509783;1703097257509606;0xbd9eeb18;wt5;[770, 770];0;OK
1703097257607023;1703097257606868;0x789a5acc;wt5;[770, 770];0;OK
1703097257706648;1703097257706421;0x40ca5b2;wt5;[770, 770];0;OK
1703097257806878;1703097257806692;0x1de60d25;wt5;[770, 770];0;OK
1703097257906979;1703097257906815;0x315372bc;wt5;[770, 770];0;OK
1703097258006722;1703097258006560;0xf7927d76;wt5;[770, 770];0;OK
1703097258106368;1703097258106272;0x947412d6;wt5;[770, 770];0;OK
1703097258206440;1703097258206241;0xd53475c6;wt5;[770, 770];0;OK
1703097258306806;1703097258306675;0x23f27c67;wt5;[770, 770];0;OK
1703097258407134;1703097258406998;0x9fce22d9;wt5;[770, 770];0;OK
1703097258506304;1703097258506178;0x41a122e3;wt5;[770, 770];0;OK
1703097258606211;1703097258606119;0x50c7c51d;wt5;[770, 770];0;OK
1703097258706024;1703097258705877;0x2f1f901c;wt5;[770, 770];0;OK
1703097258806102;1703097258805983;0x10ca7260;wt5;[770, 770];0;OK
1703097258906240;1703097258906125;0xc80a652a;wt5;[770, 770];0;OK
1703097259006488;1703097259006320;0x51557fff;wt5;[770, 770];0;OK
1703097259107765;1703097259107363;0xfd7bd3d5;wt5;[770, 770];0;OK
1703097259206309;1703097259206233;0x6eca402a;wt5;[770, 770];0;OK
1703097259306934;1703097259306793;0x1206fb11;wt5;[770, 770];0;OK
1703097259406596;1703097259406431;0x72c11b30;wt5;[770, 770];0;OK
1703097259506520;1703097259506340;0xfd34a448;wt5;[770, 770];0;OK
1703097259606958;1703097259606756;0x267a76db;wt5;[770, 770];0;OK
1703097259706634;1703097259706441;0xd1c66e01;wt5;[770, 770];0;OK
1703097259807226;1703097259807049;0xc410497c;wt5;[770, 770];0;OK
1703097259906782;1703097259906612;0x6bc24d3e;wt5;[770, 770];0;OK
1703097260006713;1703097260006478;0x44da7992;wt5;[770, 770];0;OK
1703097260106063;1703097260105963;0xc12fdf8f;wt5;[770, 770];0;OK
1703097260206045;1703097260205934;0x4822e74e;wt5;[770, 770];0;OK
1703097260306398;1703097260306296;0x1ceaf037;wt5;[770, 770];0;OK
1703097260406739;1703097260406639;0xc055de48;wt5;[770, 770];0;OK
1703097260506765;1703097260506591;0x1773026b;wt5;[770, 770];0;OK
1703097260606910;1703097260606744;0x2ba81869;wt5;[770, 770];0;OK
