time;created;uav;uav_position;flying_distance;visited_wt
1703097224878760;1703097224878746;uav1;(1469.7917118638827, 589.4199091871569);10.151507368633954;0
1703097224942189;1703097224942178;uav1;(1469.7917118638827, 589.4199091871569);10.151507368633954;0
1703097225031801;1703097225031787;uav1;(1470.4081668469312, 594.4580892869283);15.227261052950931;0
1703097225130395;1703097225130377;uav1;(1470.4081668469312, 594.4580892869283);15.227261052950931;0
1703097225227342;1703097225227326;uav1;(1471.0246218299797, 599.4962693866996);20.303014737267908;0
1703097225329389;1703097225329351;uav1;(1471.0246218299797, 599.4962693866996);20.303014737267908;0
1703097225433498;1703097225433461;uav1;(1471.6410768130281, 604.534449486471);25.378768421584887;0
1703097225530664;1703097225530626;uav1;(1471.6410768130281, 604.534449486471);25.378768421584887;0
1703097225627753;1703097225627737;uav1;(1472.2575317960766, 609.5726295862423);30.454522105901866;0
1703097225729657;1703097225729614;uav1;(1472.2575317960766, 609.5726295862423);30.454522105901866;0
1703097225827586;1703097225827574;uav1;(1472.873986779125, 614.6108096860137);35.530275790218845;0
1703097225929135;1703097225929109;uav1;(1472.873986779125, 614.6108096860137);35.530275790218845;0
1703097226033669;1703097226033652;uav1;(1473.4904417621735, 619.648989785785);40.60602947453582;0
1703097226126689;1703097226126677;uav1;(1473.4904417621735, 619.648989785785);40.60602947453582;0
1703097226227665;1703097226227653;uav1;(1474.106896745222, 624.6871698855564);45.6817831588528;0
1703097226327574;1703097226327563;uav1;(1474.106896745222, 624.6871698855564);45.6817831588528;0
1703097226426879;1703097226426865;uav1;(1474.7233517282705, 629.7253499853277);50.75753684316978;0
1703097226531257;1703097226531159;uav1;(1474.7233517282705, 629.7253499853277);50.75753684316978;0
1703097226628500;1703097226628473;uav1;(1475.339806711319, 634.7635300850991);55.83329052748676;0
1703097226743000;1703097226742973;uav1;(1475.339806711319, 634.7635300850991);55.83329052748676;0
1703097226841153;1703097226841138;uav1;(1475.9562616943674, 639.8017101848704);60.90904421180374;0
1703097226927278;1703097226927266;uav1;(1475.9562616943674, 639.8017101848704);60.90904421180374;0
1703097227027516;1703097227027497;uav1;(1476.5727166774159, 644.8398902846418);65.98479789612071;0
1703097227127637;1703097227127618;uav1;(1476.5727166774159, 644.8398902846418);65.98479789612071;0
1703097227229027;1703097227228994;uav1;(1477.1891716604644, 649.8780703844131);71.06055158043769;0
1703097227330836;1703097227330809;uav1;(1477.1891716604644, 649.8780703844131);71.06055158043769;0
1703097227434880;1703097227434865;uav1;(1477.8056266435128, 654.9162504841845);76.13630526475467;0
1703097227530625;1703097227530614;uav1;(1477.8056266435128, 654.9162504841845);76.13630526475467;0
1703097227627010;1703097227626995;uav1;(1478.4220816265613, 659.9544305839559);81.21205894907165;0
1703097227727593;1703097227727568;uav1;(1478.4220816265613, 659.9544305839559);81.21205894907165;0
1703097227827881;1703097227827860;uav1;(1479.0385366096098, 664.9926106837272);86.28781263338863;0
1703097227929393;1703097227929358;uav1;(1479.0385366096098, 664.9926106837272);86.28781263338863;0
1703097228027690;1703097228027676;uav1;(1479.6549915926582, 670.0307907834986);91.3635663177056;0
1703097228127586;1703097228127567;uav1;(1479.6549915926582, 670.0307907834986);91.3635663177056;0
1703097228228103;1703097228228088;uav1;(1480.2714465757067, 675.0689708832699);96.43932000202258;0
1703097228341186;1703097228341138;uav1;(1480.2714465757067, 675.0689708832699);96.43932000202258;0
1703097228427978;1703097228427967;uav1;(1480.8879015587552, 680.1071509830413);101.51507368633956;0
1703097228527403;1703097228527383;uav1;(1480.8879015587552, 680.1071509830413);101.51507368633956;0
1703097228627066;1703097228627053;uav1;(1481.5043565418036, 685.1453310828126);106.59082737065654;0
1703097228730443;1703097228730432;uav1;(1481.5043565418036, 685.1453310828126);106.59082737065654;0
1703097228827012;1703097228826999;uav1;(1482.1208115248521, 690.183511182584);111.66658105497352;0
1703097228926740;1703097228926729;uav1;(1482.1208115248521, 690.183511182584);111.66658105497352;0
1703097229031536;1703097229031523;uav1;(1482.7372665079006, 695.2216912823553);116.7423347392905;0
1703097229127250;1703097229127236;uav1;(1482.7372665079006, 695.2216912823553);116.7423347392905;0
1703097229235528;1703097229235487;uav1;(1483.353721490949, 700.2598713821267);121.81808842360748;0
1703097229328111;1703097229328098;uav1;(1483.353721490949, 700.2598713821267);121.81808842360748;0
1703097229428081;1703097229428059;uav1;(1483.9701764739975, 705.298051481898);126.89384210792446;0
1703097229527487;1703097229527472;uav1;(1483.9701764739975, 705.298051481898);126.89384210792446;0
1703097229628999;1703097229628986;uav1;(1484.586631457046, 710.3362315816694);131.96959579224142;0
1703097229727501;1703097229727481;uav1;(1484.586631457046, 710.3362315816694);131.96959579224142;0
1703097229827402;1703097229827383;uav1;(1485.2030864400945, 715.3744116814407);137.04534947655839;0
1703097229927742;1703097229927721;uav1;(1485.2030864400945, 715.3744116814407);137.04534947655839;0
1703097230028806;1703097230028736;uav1;(1485.819541423143, 720.4125917812121);142.12110316087535;0
1703097230128916;1703097230128881;uav1;(1485.819541423143, 720.4125917812121);142.12110316087535;0
1703097230227554;1703097230227538;uav1;(1486.4359964061914, 725.4507718809834);147.19685684519231;0
1703097230327287;1703097230327272;uav1;(1486.4359964061914, 725.4507718809834);147.19685684519231;0
1703097230428231;1703097230428211;uav1;(1487.0524513892399, 730.4889519807548);152.27261052950928;0
1703097230527102;1703097230527091;uav1;(1487.0524513892399, 730.4889519807548);152.27261052950928;0
1703097230627136;1703097230627119;uav1;(1487.6689063722883, 735.5271320805261);157.34836421382624;0
1703097230726865;1703097230726848;uav1;(1487.6689063722883, 735.5271320805261);157.34836421382624;0
