time;created;id;aircraft;position;vel;status
1703097256197002;1703097256196891;0x70448cff;wt3;[1540, 0];0;OK
1703097256295903;1703097256295824;0xc6faeed7;wt3;[1540, 0];0;OK
1703097256397781;1703097256397385;0x1cac7f10;wt3;[1540, 0];0;OK
1703097256503607;1703097256503432;0xe5fc50fb;wt3;[1540, 0];0;OK
1703097256595105;1703097256594915;0x70c41a55;wt3;[1540, 0];0;OK
1703097256695322;1703097256695143;0x404f91f4;wt3;[1540, 0];0;OK
1703097256794901;1703097256794705;0xf5f87720;wt3;[1540, 0];0;OK
1703097256895027;1703097256894866;0x5c53d40b;wt3;[1540, 0];0;OK
1703097256995541;1703097256995366;0xc89e3acb;wt3;[1540, 0];0;OK
1703097257096993;1703097257096786;0x549c2b41;wt3;[1540, 0];0;OK
1703097257195277;1703097257195124;0x5f5c0ab2;wt3;[1540, 0];0;OK
1703097257294976;1703097257294830;0x1dd4aa62;wt3;[1540, 0];0;OK
1703097257394982;1703097257394849;0xbe877105;wt3;[1540, 0];0;OK
1703097257497498;1703097257497128;0xb75cf2ff;wt3;[1540, 0];0;OK
1703097257595359;1703097257595206;0xdcf59cf;wt3;[1540, 0];0;OK
1703097257695319;1703097257695132;0xdf809211;wt3;[1540, 0];0;OK
1703097257795251;1703097257795043;0x6536779e;wt3;[1540, 0];0;OK
1703097257895237;1703097257895037;0xaa7cb9bb;wt3;[1540, 0];0;OK
1703097257995317;1703097257995114;0xe298e47f;wt3;[1540, 0];0;OK
1703097258094661;1703097258094470;0xe577a28d;wt3;[1540, 0];0;OK
1703097258195230;1703097258195040;0xb6aab6ab;wt3;[1540, 0];0;OK
1703097258295178;1703097258295015;0x164ab711;wt3;[1540, 0];0;OK
1703097258395181;1703097258395014;0xbf7b1ff6;wt3;[1540, 0];0;OK
1703097258495156;1703097258494979;0xf86663f8;wt3;[1540, 0];0;OK
1703097258594431;1703097258594335;0xf3c64708;wt3;[1540, 0];0;OK
1703097258694948;1703097258694828;0xb70ade6d;wt3;[1540, 0];0;OK
1703097258794894;1703097258794773;0x46a43856;wt3;[1540, 0];0;OK
1703097258894753;1703097258894639;0x8077dbff;wt3;[1540, 0];0;OK
1703097258995646;1703097258995509;0xf6b82e23;wt3;[1540, 0];0;OK
1703097259094916;1703097259094783;0xe0db28bc;wt3;[1540, 0];0;OK
1703097259194550;1703097259194462;0xbea3f887;wt3;[1540, 0];0;OK
1703097259295100;1703097259294961;0x629c2fb6;wt3;[1540, 0];0;OK
1703097259394761;1703097259394569;0x8d74a2e0;wt3;[1540, 0];0;OK
1703097259494984;1703097259494842;0xb631456b;wt3;[1540, 0];0;OK
1703097259595275;1703097259595102;0x8a05106b;wt3;[1540, 0];0;OK
1703097259695106;1703097259694948;0xc5fc8f3d;wt3;[1540, 0];0;OK
1703097259795247;1703097259795085;0xb1184aee;wt3;[1540, 0];0;OK
1703097259896223;1703097259896051;0xbdd3fa42;wt3;[1540, 0];0;OK
1703097259995324;1703097259995160;0xec78ff13;wt3;[1540, 0];0;OK
1703097260094589;1703097260094478;0x55533611;wt3;[1540, 0];0;OK
1703097260194942;1703097260194824;0x2ac8e2c;wt3;[1540, 0];0;OK
1703097260295043;1703097260294827;0x2b1afd12;wt3;[1540, 0];0;OK
1703097260394731;1703097260394635;0xb1db20f5;wt3;[1540, 0];0;OK
1703097260495605;1703097260495440;0x664f29b3;wt3;[1540, 0];0;OK
1703097260595083;1703097260594918;0xfbfa1ac4;wt3;[1540, 0];0;OK
1703097260696123;1703097260695920;0x1d9dc40;wt3;[1540, 0];0;OK
1703097260795838;1703097260795629;0xe9192ed8;wt3;[1540, 0];0;OK
1703097260894652;1703097260894557;0xd77efd33;wt3;[1540, 0];0;OK
1703097260995154;1703097260995041;0xe3b66bbd;wt3;[1540, 0];0;OK
1703097261094725;1703097261094594;0x8af02b95;wt3;[1540, 0];0;OK
1703097261194905;1703097261194796;0xea0a4fb7;wt3;[1540, 0];0;OK
1703097261295414;1703097261295303;0x184d9c9;wt3;[1540, 0];0;OK
1703097261395055;1703097261394915;0x302a7073;wt3;[1540, 0];0;OK
1703097261494900;1703097261494774;0xccf3f3a6;wt3;[1540, 0];0;OK
1703097261594969;1703097261594835;0xc2533e53;wt3;[1540, 0];0;OK
1703097261696148;1703097261695977;0x74562acb;wt3;[1540, 0];0;OK
1703097261795401;1703097261795279;0x4c0dc516;wt3;[1540, 0];0;OK
1703097261895399;1703097261895274;0x69bbad62;wt3;[1540, 0];0;OK
1703097261994888;1703097261994754;0xc3b97b8e;wt3;[1540, 0];0;OK
1703097262094884;1703097262094740;0x52b56836;wt3;[1540, 0];0;OK
1703097262195007;1703097262194804;0xcc1524b4;wt3;[1540, 0];0;OK
1703097262294592;1703097262294413;0x88d81286;wt3;[1540, 0];0;OK
1703097262394705;1703097262394570;0x3c74f745;wt3;[1540, 0];0;OK
1703097262494904;1703097262494796;0x100b8e8c;wt3;[1540, 0];0;OK
1703097262595384;1703097262595219;0xd9231042;wt3;[1540, 0];0;OK
1703097262695138;1703097262694982;0x89aab2e0;wt3;[1540, 0];0;OK
1703097262795688;1703097262795541;0x9ca90629;wt3;[1540, 0];0;OK
1703097262898639;1703097262898419;0x9e14e78c;wt3;[1540, 0];0;OK
1703097262995406;1703097262995310;0xc50bea9c;wt3;[1540, 0];0;OK
1703097263094300;1703097263094200;0xc288e7c0;wt3;[1540, 0];0;OK
1703097263195295;1703097263195172;0x706aa59b;wt3;[1540, 0];0;OK
1703097263295448;1703097263295309;0x796de572;wt3;[1540, 0];0;OK
1703097263395124;1703097263394976;0xcf633091;wt3;[1540, 0];0;OK
1703097263494912;1703097263494769;0x670a1fd4;wt3;[1540, 0];0;OK
1703097263595418;1703097263595270;0xaf17451b;wt3;[1540, 0];0;OK
1703097263694685;1703097263694580;0xcf787e5e;wt3;[1540, 0];0;OK
1703097263794849;1703097263794702;0xdd111042;wt3;[1540, 0];0;OK
1703097263895459;1703097263895303;0x53b41cfd;wt3;[1540, 0];0;OK
1703097263994944;1703097263994808;0x98dc747c;wt3;[1540, 0];0;OK
1703097264094888;1703097264094748;0x6f81f412;wt3;[1540, 0];0;OK
