time;created;uav;uav_position;flying_distance;visited_wt
1703095393487242;1703095393487228;uav3;(461.66213826647004, 414.8643645218374);2.0364819909602336;0
1703095393588556;1703095393588524;uav3;(460.13067645913964, 413.52202193062095);4.072963981920467;0
1703095393689961;1703095393689943;uav3;(460.13067645913964, 413.52202193062095);4.072963981920467;0
1703095393787099;1703095393787088;uav3;(458.59921465180923, 412.1796793394045);6.109445972880701;0
1703095393887644;1703095393887623;uav3;(458.59921465180923, 412.1796793394045);6.109445972880701;0
1703095393989270;1703095393989255;uav3;(457.06775284447883, 410.8373367481881);8.145927963840935;0
1703095394087094;1703095394087082;uav3;(457.06775284447883, 410.8373367481881);8.145927963840935;0
1703095394189441;1703095394189422;uav3;(455.53629103714843, 409.49499415697164);10.182409954801168;0
1703095394289844;1703095394289830;uav3;(455.53629103714843, 409.49499415697164);10.182409954801168;0
1703095394388162;1703095394388148;uav3;(455.53629103714843, 409.49499415697164);10.182409954801168;0
1703095394488381;1703095394488364;uav3;(454.00482922981803, 408.1526515657552);12.218891945761401;0
1703095394591647;1703095394591611;uav3;(454.00482922981803, 408.1526515657552);12.218891945761401;0
1703095394694588;1703095394694546;uav3;(452.4733674224876, 406.81030897453877);14.255373936721634;0
1703095394790386;1703095394790355;uav3;(452.4733674224876, 406.81030897453877);14.255373936721634;0
1703095394889858;1703095394889843;uav3;(450.9419056151572, 405.46796638332233);16.29185592768187;0
1703095394991297;1703095394991259;uav3;(450.9419056151572, 405.46796638332233);16.29185592768187;0
1703095395089701;1703095395089651;uav3;(449.4104438078268, 404.1256237921059);18.328337918642102;0
1703095395198172;1703095395198136;uav3;(449.4104438078268, 404.1256237921059);18.328337918642102;0
1703095395300849;1703095395300832;uav3;(447.8789820004964, 402.78328120088946);20.364819909602335;0
1703095395387339;1703095395387323;uav3;(447.8789820004964, 402.78328120088946);20.364819909602335;0
1703095395490189;1703095395490173;uav3;(446.347520193166, 401.440938609673);22.40130190056257;0
1703095395587617;1703095395587600;uav3;(446.347520193166, 401.440938609673);22.40130190056257;0
1703095395688342;1703095395688304;uav3;(444.8160583858356, 400.0985960184566);24.437783891522802;0
1703095395788099;1703095395788086;uav3;(444.8160583858356, 400.0985960184566);24.437783891522802;0
1703095395888410;1703095395888385;uav3;(443.2845965785052, 398.75625342724015);26.474265882483035;0
1703095395989147;1703095395989134;uav3;(443.2845965785052, 398.75625342724015);26.474265882483035;0
1703095396095067;1703095396094910;uav3;(441.7531347711748, 397.4139108360237);28.510747873443268;0
1703095396188123;1703095396188106;uav3;(441.7531347711748, 397.4139108360237);28.510747873443268;0
1703095396287336;1703095396287319;uav3;(440.2216729638444, 396.0715682448073);30.5472298644035;0
1703095396392425;1703095396392392;uav3;(440.2216729638444, 396.0715682448073);30.5472298644035;0
1703095396493948;1703095396493903;uav3;(438.690211156514, 394.72922565359085);32.58371185536374;0
1703095396596544;1703095396596493;uav3;(438.690211156514, 394.72922565359085);32.58371185536374;0
1703095396697137;1703095396697091;uav3;(437.1587493491836, 393.3868830623744);34.62019384632397;0
1703095396788131;1703095396788113;uav3;(437.1587493491836, 393.3868830623744);34.62019384632397;0
1703095396889003;1703095396888962;uav3;(435.6272875418532, 392.044540471158);36.656675837284205;0
1703095396989261;1703095396989235;uav3;(435.6272875418532, 392.044540471158);36.656675837284205;0
1703095397088903;1703095397088876;uav3;(434.0958257345228, 390.70219787994154);38.69315782824444;0
1703095397196009;1703095397195971;uav3;(434.0958257345228, 390.70219787994154);38.69315782824444;0
1703095397289184;1703095397289090;uav3;(432.5643639271924, 389.3598552887251);40.72963981920467;0
1703095397387966;1703095397387946;uav3;(432.5643639271924, 389.3598552887251);40.72963981920467;0
1703095397489575;1703095397489559;uav3;(431.032902119862, 388.01751269750866);42.766121810164904;0
1703095397592801;1703095397592772;uav3;(431.032902119862, 388.01751269750866);42.766121810164904;0
1703095397689568;1703095397689523;uav3;(429.5014403125316, 386.6751701062922);44.80260380112514;0
1703095397788066;1703095397788041;uav3;(429.5014403125316, 386.6751701062922);44.80260380112514;0
1703095397887808;1703095397887788;uav3;(427.9699785052012, 385.3328275150758);46.83908579208537;0
1703095398009988;1703095398009957;uav3;(427.9699785052012, 385.3328275150758);46.83908579208537;0
1703095398088530;1703095398088498;uav3;(426.4385166978708, 383.99048492385936);48.875567783045604;0
1703095398187709;1703095398187692;uav3;(426.4385166978708, 383.99048492385936);48.875567783045604;0
1703095398287037;1703095398287022;uav3;(424.9070548905404, 382.6481423326429);50.91204977400584;0
1703095398408122;1703095398408087;uav3;(424.9070548905404, 382.6481423326429);50.91204977400584;0
1703095398489773;1703095398489740;uav3;(423.37559308321, 381.3057997414265);52.94853176496607;0
1703095398599881;1703095398599863;uav3;(423.37559308321, 381.3057997414265);52.94853176496607;0
1703095398730313;1703095398730274;uav3;(421.8441312758796, 379.96345715021005);54.9850137559263;0
1703095398789164;1703095398789128;uav3;(421.8441312758796, 379.96345715021005);54.9850137559263;0
1703095398890072;1703095398890038;uav3;(421.8441312758796, 379.96345715021005);54.9850137559263;0
1703095398991890;1703095398991871;uav3;(420.3126694685492, 378.6211145589936);57.021495746886536;0
1703095399090266;1703095399090228;uav3;(420.3126694685492, 378.6211145589936);57.021495746886536;0
1703095399191114;1703095399191077;uav3;(418.7812076612188, 377.2787719677772);59.05797773784677;0
1703095399287836;1703095399287819;uav3;(418.7812076612188, 377.2787719677772);59.05797773784677;0
1703095399388893;1703095399388858;uav3;(417.2497458538884, 375.93642937656074);61.094459728807;0
1703095399493632;1703095399493598;uav3;(417.2497458538884, 375.93642937656074);61.094459728807;0
1703095399589267;1703095399589233;uav3;(415.718284046558, 374.5940867853443);63.130941719767236;0
1703095399689355;1703095399689338;uav3;(415.718284046558, 374.5940867853443);63.130941719767236;0
1703095399788589;1703095399788542;uav3;(414.1868222392276, 373.25174419412787);65.16742371072748;0
1703095399887893;1703095399887881;uav3;(414.1868222392276, 373.25174419412787);65.16742371072748;0
1703095399987964;1703095399987937;uav3;(412.6553604318972, 371.90940160291143);67.20390570168772;0
1703095400093299;1703095400093264;uav3;(412.6553604318972, 371.90940160291143);67.20390570168772;0
1703095400189460;1703095400189426;uav3;(411.1238986245668, 370.567059011695);69.24038769264796;0
1703095400288533;1703095400288508;uav3;(411.1238986245668, 370.567059011695);69.24038769264796;0
1703095400387490;1703095400387438;uav3;(409.5924368172364, 369.22471642047856);71.2768696836082;0
1703095400490020;1703095400489995;uav3;(409.5924368172364, 369.22471642047856);71.2768696836082;0
1703095400589800;1703095400589761;uav3;(408.060975009906, 367.8823738292621);73.31335167456844;0
1703095400688946;1703095400688919;uav3;(408.060975009906, 367.8823738292621);73.31335167456844;0
1703095400788895;1703095400788870;uav3;(406.5295132025756, 366.5400312380457);75.34983366552868;0
1703095400887976;1703095400887889;uav3;(406.5295132025756, 366.5400312380457);75.34983366552868;0
1703095400992341;1703095400992324;uav3;(404.99805139524517, 365.19768864682925);77.38631565648892;0
1703095401088249;1703095401088225;uav3;(404.99805139524517, 365.19768864682925);77.38631565648892;0
1703095401186985;1703095401186974;uav3;(404.99805139524517, 365.19768864682925);77.38631565648892;0
1703095401298675;1703095401298648;uav3;(403.46658958791477, 363.8553460556128);79.42279764744916;0
1703095401425961;1703095401425920;uav3;(401.93512778058437, 362.5130034643964);81.4592796384094;0
1703095401501531;1703095401501515;uav3;(401.93512778058437, 362.5130034643964);81.4592796384094;0
1703095401590384;1703095401590350;uav3;(401.93512778058437, 362.5130034643964);81.4592796384094;0
1703095401691260;1703095401691223;uav3;(400.40366597325396, 361.17066087317994);83.49576162936964;0
1703095401789678;1703095401789643;uav3;(400.40366597325396, 361.17066087317994);83.49576162936964;0
1703095401889393;1703095401889373;uav3;(398.87220416592356, 359.8283182819635);85.53224362032988;0
1703095401990020;1703095401990001;uav3;(398.87220416592356, 359.8283182819635);85.53224362032988;0
1703095402095646;1703095402095610;uav3;(397.34074235859316, 358.48597569074707);87.56872561129012;0
1703095402187914;1703095402187894;uav3;(397.34074235859316, 358.48597569074707);87.56872561129012;0
