time;created;id;aircraft;position;vel;status
1703095424311446;1703095424310878;0x669c296f;wt8;[770, 1540];0;OK
1703095424399777;1703095424399224;0x3da5d8e6;wt8;[770, 1540];0;OK
1703095424496697;1703095424496273;0x47aacf8;wt8;[770, 1540];0;OK
1703095424600093;1703095424599908;0x5378ee1b;wt8;[770, 1540];0;OK
1703095424696060;1703095424695840;0x6ccc098;wt8;[770, 1540];0;OK
1703095424796302;1703095424796129;0xf1d4a42d;wt8;[770, 1540];0;OK
1703095424895889;1703095424895727;0xb69e2f8;wt8;[770, 1540];0;OK
1703095424997195;1703095424996988;0xf64e6764;wt8;[770, 1540];0;OK
1703095425095624;1703095425095514;0x1712ab1a;wt8;[770, 1540];0;OK
1703095425199520;1703095425199308;0x5d1d63e4;wt8;[770, 1540];0;OK
1703095425299856;1703095425299715;0x30a0ffb7;wt8;[770, 1540];0;OK
1703095425396200;1703095425396101;0x59db959;wt8;[770, 1540];0;OK
1703095425498066;1703095425497808;0xdab539a;wt8;[770, 1540];0;OK
1703095425599917;1703095425599705;0x6d368b89;wt8;[770, 1540];0;OK
1703095425700771;1703095425700644;0x756219b0;wt8;[770, 1540];0;OK
1703095425811318;1703095425810902;0x6000ffbd;wt8;[770, 1540];0;OK
1703095425904096;1703095425903991;0xc1912b40;wt8;[770, 1540];0;OK
1703095426003536;1703095426003322;0x8ccfe126;wt8;[770, 1540];0;OK
1703095426108064;1703095426107808;0xcebc9439;wt8;[770, 1540];0;OK
1703095426196126;1703095426195996;0x336d9883;wt8;[770, 1540];0;OK
1703095426295545;1703095426295375;0x5548dcad;wt8;[770, 1540];0;OK
1703095426397164;1703095426397009;0x6fdd0a12;wt8;[770, 1540];0;OK
1703095426498865;1703095426498531;0x8ad3733a;wt8;[770, 1540];0;OK
1703095426599534;1703095426599193;0xe8635af9;wt8;[770, 1540];0;OK
1703095426698803;1703095426698326;0x940092d8;wt8;[770, 1540];0;OK
1703095426804249;1703095426803862;0xcd3c0c23;wt8;[770, 1540];0;OK
1703095426904589;1703095426904481;0xa259ca2c;wt8;[770, 1540];0;OK
