time;created;id;aircraft;position;vel;status
1703095423406260;1703095423406087;0xf7ed01a3;wt6;[1540, 770];0;OK
1703095423505624;1703095423505499;0x2de082fb;wt6;[1540, 770];0;OK
1703095423601607;1703095423601495;0xe433c9fa;wt6;[1540, 770];0;OK
1703095423703046;1703095423702952;0x4121fcab;wt6;[1540, 770];0;OK
1703095423802946;1703095423802837;0x55f1f917;wt6;[1540, 770];0;OK
1703095423901266;1703095423901161;0xa382c515;wt6;[1540, 770];0;OK
1703095424004213;1703095424004109;0x40f29067;wt6;[1540, 770];0;OK
1703095424104311;1703095424104088;0x98857e4c;wt6;[1540, 770];0;OK
1703095424209072;1703095424208956;0x3ae3c0ca;wt6;[1540, 770];0;OK
1703095424314266;1703095424313735;0xb3e6816c;wt6;[1540, 770];0;OK
1703095424406270;1703095424406088;0xc74ad911;wt6;[1540, 770];0;OK
1703095424505134;1703095424504846;0x554e0e90;wt6;[1540, 770];0;OK
1703095424607942;1703095424607787;0x2aaabfaf;wt6;[1540, 770];0;OK
1703095424704836;1703095424704662;0x79bb7e75;wt6;[1540, 770];0;OK
1703095424805304;1703095424805151;0xbc1db381;wt6;[1540, 770];0;OK
1703095424903053;1703095424902906;0x71615111;wt6;[1540, 770];0;OK
1703095425001802;1703095425001651;0xbcbbc347;wt6;[1540, 770];0;OK
1703095425102365;1703095425102259;0x51ef4c5d;wt6;[1540, 770];0;OK
1703095425206529;1703095425206353;0xaa393432;wt6;[1540, 770];0;OK
1703095425301533;1703095425301428;0xf2045128;wt6;[1540, 770];0;OK
1703095425402691;1703095425402588;0xb5b368ac;wt6;[1540, 770];0;OK
1703095425504876;1703095425504706;0xeb1895d4;wt6;[1540, 770];0;OK
1703095425601677;1703095425601598;0xfe039dea;wt6;[1540, 770];0;OK
1703095425701364;1703095425701284;0xa2646d5b;wt6;[1540, 770];0;OK
1703095425805032;1703095425804813;0x8796bc07;wt6;[1540, 770];0;OK
1703095425902895;1703095425902785;0x5b178b45;wt6;[1540, 770];0;OK
1703095426002141;1703095426001878;0x10b6ae41;wt6;[1540, 770];0;OK
1703095426110945;1703095426110728;0x72c11f84;wt6;[1540, 770];0;OK
1703095426206683;1703095426206593;0x957ab529;wt6;[1540, 770];0;OK
1703095426301306;1703095426301221;0xb6863ddc;wt6;[1540, 770];0;OK
1703095426403970;1703095426403826;0xb899b132;wt6;[1540, 770];0;OK
1703095426502533;1703095426502356;0x20cf218f;wt6;[1540, 770];0;OK
1703095426606277;1703095426606077;0x14313c8b;wt6;[1540, 770];0;OK
1703095426703096;1703095426702950;0x6e17c66c;wt6;[1540, 770];0;OK
1703095426808294;1703095426807780;0xd8b7fdb4;wt6;[1540, 770];0;OK
1703095426905834;1703095426905747;0x3e98992;wt6;[1540, 770];0;OK
1703095427009201;1703095427008999;0x3d3af96e;wt6;[1540, 770];0;OK
1703095427116390;1703095427112536;0x7eae3a2c;wt6;[1540, 770];0;OK
1703095427204241;1703095427204030;0xc6031d3d;wt6;[1540, 770];0;OK
1703095427302591;1703095427301953;0x1947f67a;wt6;[1540, 770];0;OK
1703095427403426;1703095427403199;0x54345f3c;wt6;[1540, 770];0;OK
1703095427503790;1703095427503603;0x56fe28e7;wt6;[1540, 770];0;OK
1703095427602430;1703095427602258;0x6c14fcaa;wt6;[1540, 770];0;OK
1703095427702207;1703095427702040;0xb2c4420c;wt6;[1540, 770];0;OK
1703095427810711;1703095427810475;0xb0987072;wt6;[1540, 770];0;OK
1703095427905015;1703095427904591;0xf725bec0;wt6;[1540, 770];0;OK
1703095428002374;1703095428002235;0xe592a22c;wt6;[1540, 770];0;OK
1703095428101667;1703095428101554;0xd5354dc8;wt6;[1540, 770];0;OK
1703095428203089;1703095428202123;0xc2917d58;wt6;[1540, 770];0;OK
1703095428303852;1703095428303549;0xd9580884;wt6;[1540, 770];0;OK
1703095428402748;1703095428402522;0xbe57318a;wt6;[1540, 770];0;OK
1703095428502424;1703095428502255;0xa3545d5;wt6;[1540, 770];0;OK
1703095428603419;1703095428603270;0xde662eb;wt6;[1540, 770];0;OK
1703095428703966;1703095428703652;0x94d78add;wt6;[1540, 770];0;OK
1703095428803730;1703095428803583;0x10bb6fcc;wt6;[1540, 770];0;OK
1703095428902312;1703095428902090;0x5f619988;wt6;[1540, 770];0;OK
1703095429005780;1703095429005603;0xb0bf81d8;wt6;[1540, 770];0;OK
1703095429102425;1703095429102199;0xd6c9ef47;wt6;[1540, 770];0;OK
1703095429203799;1703095429203708;0xa7b4e714;wt6;[1540, 770];0;OK
1703095429303057;1703095429302848;0xc1b18141;wt6;[1540, 770];0;OK
1703095429408591;1703095429408342;0x4a614f62;wt6;[1540, 770];0;OK
1703095429503930;1703095429503764;0x9c0d60d9;wt6;[1540, 770];0;OK
1703095429602077;1703095429601913;0xeb9ae936;wt6;[1540, 770];0;OK
1703095429704722;1703095429704572;0x1733da32;wt6;[1540, 770];0;OK
1703095429804994;1703095429804895;0x51b42d6e;wt6;[1540, 770];0;OK
1703095429904875;1703095429904729;0x17141c3b;wt6;[1540, 770];0;OK
1703095430005505;1703095430005370;0x2ece8709;wt6;[1540, 770];0;OK
1703095430103804;1703095430103667;0xfa0fae9a;wt6;[1540, 770];0;OK
1703095430204081;1703095430203718;0x4d17f103;wt6;[1540, 770];0;OK
1703095430304211;1703095430304061;0x37905ce3;wt6;[1540, 770];0;OK
1703095430403844;1703095430403480;0xe9908e2f;wt6;[1540, 770];0;OK
1703095430503584;1703095430503450;0x1744dcf3;wt6;[1540, 770];0;OK
1703095430603963;1703095430603797;0x3ba534e5;wt6;[1540, 770];0;OK
1703095430705294;1703095430705125;0xccb43972;wt6;[1540, 770];0;OK
1703095430805379;1703095430805268;0x8cdbbb59;wt6;[1540, 770];0;OK
1703095430903440;1703095430903162;0x8452bd29;wt6;[1540, 770];0;OK
1703095431005273;1703095431005119;0x669f692e;wt6;[1540, 770];0;OK
1703095431103358;1703095431103257;0x5c8f774a;wt6;[1540, 770];0;OK
1703095431203137;1703095431202893;0xa19f190a;wt6;[1540, 770];0;OK
1703095431305060;1703095431304874;0xc302fee1;wt6;[1540, 770];0;OK
1703095431402744;1703095431402435;0xc8d40f7;wt6;[1540, 770];0;OK
1703095431506465;1703095431506282;0x30380c39;wt6;[1540, 770];0;OK
1703095431603708;1703095431603592;0x71d90aa2;wt6;[1540, 770];0;OK
1703095431701643;1703095431701500;0xb4ff0bbb;wt6;[1540, 770];0;OK
1703095431801694;1703095431801548;0xafc6fd2c;wt6;[1540, 770];0;OK
1703095431903670;1703095431903500;0x75d2aaaa;wt6;[1540, 770];0;OK
1703095432002866;1703095432002670;0x996c143c;wt6;[1540, 770];0;OK
1703095432103315;1703095432103145;0xcd84b37a;wt6;[1540, 770];0;OK
1703095432202083;1703095432201955;0xb6853d84;wt6;[1540, 770];0;OK
1703095432304310;1703095432304214;0x7dff87de;wt6;[1540, 770];0;OK
1703095432403372;1703095432403041;0xce17ffe0;wt6;[1540, 770];0;OK
1703095432503043;1703095432502899;0xe6cb72b2;wt6;[1540, 770];0;OK
1703095432605997;1703095432605594;0x41f2524a;wt6;[1540, 770];0;OK
1703095432705186;1703095432705092;0x56e353a7;wt6;[1540, 770];0;OK
1703095432805237;1703095432805022;0xad7445ae;wt6;[1540, 770];0;OK
1703095432904185;1703095432904016;0xa93f793e;wt6;[1540, 770];0;OK
1703095433003836;1703095433003693;0x7e3ffdc;wt6;[1540, 770];0;OK
1703095433103292;1703095433103165;0xf8427814;wt6;[1540, 770];0;OK
1703095433202248;1703095433202073;0xea6a8ccb;wt6;[1540, 770];0;OK
1703095433305999;1703095433305922;0x690ef85d;wt6;[1540, 770];0;OK
1703095433401904;1703095433401760;0x51cb889;wt6;[1540, 770];0;OK
1703095433502720;1703095433502587;0xa93d9e00;wt6;[1540, 770];0;OK
1703095433603645;1703095433603491;0xc2a7d17b;wt6;[1540, 770];0;OK
1703095433709091;1703095433708369;0x6727beaf;wt6;[1540, 770];0;OK
1703095433803489;1703095433803399;0xbae31ea0;wt6;[1540, 770];0;OK
1703095433906204;1703095433906035;0x51a45a27;wt6;[1540, 770];0;OK
1703095434001654;1703095434001564;0xf2d65d7b;wt6;[1540, 770];0;OK
1703095434103530;1703095434103361;0x1d0dfafa;wt6;[1540, 770];0;OK
1703095434207612;1703095434207377;0xa27bb695;wt6;[1540, 770];0;OK
1703095434306051;1703095434305915;0x7d206d41;wt6;[1540, 770];0;OK
1703095434401576;1703095434401465;0xff6f5908;wt6;[1540, 770];0;OK
1703095434508077;1703095434507788;0x5a620c86;wt6;[1540, 770];0;OK
1703095434603760;1703095434603573;0x2b55a5de;wt6;[1540, 770];0;OK
1703095434702933;1703095434702740;0x73473618;wt6;[1540, 770];0;OK
1703095434803109;1703095434802855;0xe5824cac;wt6;[1540, 770];0;OK
1703095434902964;1703095434902722;0xb3b12813;wt6;[1540, 770];0;OK
1703095435003410;1703095435003071;0xccc799ca;wt6;[1540, 770];0;OK
1703095435109322;1703095435108987;0x62410ceb;wt6;[1540, 770];0;OK
1703095435205847;1703095435205676;0x18a033ca;wt6;[1540, 770];0;OK
1703095435302876;1703095435302654;0x29cd440c;wt6;[1540, 770];0;OK
1703095435403902;1703095435403452;0xaaf9632a;wt6;[1540, 770];0;OK
1703095435503852;1703095435503649;0x241245b8;wt6;[1540, 770];0;OK
1703095435604061;1703095435603837;0xfe3a524f;wt6;[1540, 770];0;OK
1703095435703722;1703095435703550;0xa5d8c728;wt6;[1540, 770];0;OK
1703095435805198;1703095435805026;0x36644bb6;wt6;[1540, 770];0;OK
1703095435904733;1703095435904561;0x422911cf;wt6;[1540, 770];0;OK
1703095436005869;1703095436005695;0x5d33cb88;wt6;[1540, 770];0;OK
1703095436112440;1703095436112131;0xe31c4a12;wt6;[1540, 770];0;OK
1703095436203525;1703095436203432;0x5c088fda;wt6;[1540, 770];0;OK
1703095436303573;1703095436303372;0x3063c658;wt6;[1540, 770];0;OK
1703095436403975;1703095436403796;0x724a0d8d;wt6;[1540, 770];0;OK
1703095436505797;1703095436505545;0x7eefbb6c;wt6;[1540, 770];0;OK
1703095436604239;1703095436603329;0x8440338;wt6;[1540, 770];0;OK
1703095436703222;1703095436703150;0xff3cb8f4;wt6;[1540, 770];0;OK
1703095436801914;1703095436801740;0x8565965d;wt6;[1540, 770];0;OK
1703095436902864;1703095436902649;0x16755b29;wt6;[1540, 770];0;OK
1703095437002737;1703095437002579;0x2007ead5;wt6;[1540, 770];0;OK
1703095437102397;1703095437102259;0x62a18d79;wt6;[1540, 770];0;OK
1703095437202277;1703095437202090;0x2b77f397;wt6;[1540, 770];0;OK
1703095437302461;1703095437302366;0xce8e5118;wt6;[1540, 770];0;OK
1703095437402658;1703095437402522;0x22a56c2d;wt6;[1540, 770];0;OK
1703095437502606;1703095437502478;0xfc926aa6;wt6;[1540, 770];0;OK
1703095437603783;1703095437603525;0x2523cfae;wt6;[1540, 770];0;OK
1703095437710571;1703095437710227;0x34eaa76b;wt6;[1540, 770];0;OK
1703095437809314;1703095437809192;0xec15e0b3;wt6;[1540, 770];0;OK
1703095437901206;1703095437901108;0x4bc6cba5;wt6;[1540, 770];0;OK
1703095438007569;1703095438007338;0xf8f0b13e;wt6;[1540, 770];0;OK
1703095438104730;1703095438104421;0xac7bff55;wt6;[1540, 770];0;OK
1703095438203843;1703095438203741;0x48cd6ab0;wt6;[1540, 770];0;OK
1703095438304224;1703095438304004;0x460b640f;wt6;[1540, 770];0;OK
1703095438409188;1703095438408478;0xc907c9fe;wt6;[1540, 770];0;OK
1703095438503889;1703095438503685;0x90bddc8e;wt6;[1540, 770];0;OK
1703095438602697;1703095438602608;0x187a8956;wt6;[1540, 770];0;OK
1703095438705400;1703095438705272;0x9d912bab;wt6;[1540, 770];0;OK
1703095438802293;1703095438802092;0xc5b6a88f;wt6;[1540, 770];0;OK
1703095438909139;1703095438909024;0x4ff8ddac;wt6;[1540, 770];0;OK
1703095439002097;1703095439001972;0x75f8987;wt6;[1540, 770];0;OK
1703095439102870;1703095439102770;0xd4e716f3;wt6;[1540, 770];0;OK
1703095439204150;1703095439203958;0xd6da7b3f;wt6;[1540, 770];0;OK
1703095439306466;1703095439306255;0x52f65693;wt6;[1540, 770];0;OK
1703095439405904;1703095439405714;0x8f81afb7;wt6;[1540, 770];0;OK
1703095439503897;1703095439503772;0xb272e45f;wt6;[1540, 770];0;OK
1703095439601688;1703095439601554;0xacef0738;wt6;[1540, 770];0;OK
1703095439708031;1703095439707894;0xf11320ae;wt6;[1540, 770];0;OK
1703095439804535;1703095439804355;0xac5f7699;wt6;[1540, 770];0;OK
1703095439901813;1703095439901716;0x8c3ad7b7;wt6;[1540, 770];0;OK
1703095440001440;1703095440001330;0xe39fdbd4;wt6;[1540, 770];0;OK
1703095440105836;1703095440104251;0x7ccb86ea;wt6;[1540, 770];0;OK
1703095440205810;1703095440205611;0x898e27d0;wt6;[1540, 770];0;OK
1703095440302633;1703095440302433;0xaae3c347;wt6;[1540, 770];0;OK
1703095440403832;1703095440403581;0x8eafbe46;wt6;[1540, 770];0;OK
1703095440501746;1703095440501653;0xb5d4acb0;wt6;[1540, 770];0;OK
1703095440601900;1703095440601781;0x4cc6451c;wt6;[1540, 770];0;OK
1703095440715189;1703095440714973;0xbee43d0c;wt6;[1540, 770];0;OK
1703095440803452;1703095440803241;0xcf1a6818;wt6;[1540, 770];0;OK
1703095440914272;1703095440914063;0x2212cb01;wt6;[1540, 770];0;OK
1703095441006445;1703095441006255;0xfe04c992;wt6;[1540, 770];0;OK
1703095441108541;1703095441108441;0x53ec1db9;wt6;[1540, 770];0;OK
1703095441204294;1703095441204134;0x6972c95e;wt6;[1540, 770];0;OK
1703095441305670;1703095441305469;0x7d2abb15;wt6;[1540, 770];0;OK
1703095441406562;1703095441406176;0x89c616b7;wt6;[1540, 770];0;OK
1703095441513625;1703095441513356;0x49875182;wt6;[1540, 770];0;OK
1703095441604503;1703095441604117;0x4e8497ad;wt6;[1540, 770];0;OK
1703095441712741;1703095441712624;0x1909c2f1;wt6;[1540, 770];0;OK
1703095441805904;1703095441805652;0xb42a4ce8;wt6;[1540, 770];0;OK
1703095441905964;1703095441905768;0xef65c397;wt6;[1540, 770];0;OK
1703095442010288;1703095442010109;0x74af6d08;wt6;[1540, 770];0;OK
1703095442104482;1703095442104216;0x73e7cd60;wt6;[1540, 770];0;OK
1703095442203256;1703095442203146;0x71643a4f;wt6;[1540, 770];0;OK
1703095442305837;1703095442305706;0x93dcc42b;wt6;[1540, 770];0;OK
1703095442401827;1703095442401667;0x5e2fa6d5;wt6;[1540, 770];0;OK
1703095442502272;1703095442502056;0x7279d2dd;wt6;[1540, 770];0;OK
1703095442603366;1703095442603118;0x84c16a24;wt6;[1540, 770];0;OK
1703095442703762;1703095442703550;0xf7723f51;wt6;[1540, 770];0;OK
1703095442805247;1703095442805158;0x9bc13756;wt6;[1540, 770];0;OK
1703095442918797;1703095442918612;0x9395fed6;wt6;[1540, 770];0;OK
1703095443003392;1703095443003222;0x9633481f;wt6;[1540, 770];0;OK
1703095443102828;1703095443102574;0x18b3e227;wt6;[1540, 770];0;OK
1703095443204940;1703095443204751;0x6581bda8;wt6;[1540, 770];0;OK
1703095443303763;1703095443303599;0xdd199381;wt6;[1540, 770];0;OK
1703095443402078;1703095443401920;0x7a0cfffa;wt6;[1540, 770];0;OK
1703095443503059;1703095443502660;0x4d9a80c7;wt6;[1540, 770];0;OK
1703095443606343;1703095443605972;0xc7453117;wt6;[1540, 770];0;OK
1703095443703536;1703095443703319;0xdb8fbd3b;wt6;[1540, 770];0;OK
1703095443803093;1703095443802813;0x8dc64504;wt6;[1540, 770];0;OK
1703095443909193;1703095443908766;0x4e21ed74;wt6;[1540, 770];0;OK
1703095444009819;1703095444009682;0xbcf687bf;wt6;[1540, 770];0;OK
1703095444105569;1703095444105361;0x5ebf5ddd;wt6;[1540, 770];0;OK
1703095444212304;1703095444211730;0xac0b9916;wt6;[1540, 770];0;OK
1703095444304985;1703095444304824;0xb7b2038c;wt6;[1540, 770];0;OK
1703095444411819;1703095444411638;0xaa118aa7;wt6;[1540, 770];0;OK
1703095444504517;1703095444504394;0xbe9b1450;wt6;[1540, 770];0;OK
1703095444608944;1703095444608576;0xf3167055;wt6;[1540, 770];0;OK
1703095444703133;1703095444703009;0x19b78387;wt6;[1540, 770];0;OK
1703095444810751;1703095444810335;0xc078f549;wt6;[1540, 770];0;OK
1703095444912573;1703095444912439;0xb8ee63c4;wt6;[1540, 770];0;OK
1703095445002487;1703095445002289;0x4ff0c28c;wt6;[1540, 770];0;OK
1703095445102453;1703095445102233;0xd9828370;wt6;[1540, 770];0;OK
1703095445204722;1703095445204308;0xee265f5f;wt6;[1540, 770];0;OK
1703095445304944;1703095445304555;0x184e4974;wt6;[1540, 770];0;OK
1703095445404884;1703095445404781;0xe1f5bb0a;wt6;[1540, 770];0;OK
1703095445502235;1703095445502035;0xd3cc2076;wt6;[1540, 770];0;OK
1703095445606889;1703095445606639;0x27b4d859;wt6;[1540, 770];0;OK
1703095445705177;1703095445704993;0x60214642;wt6;[1540, 770];0;OK
1703095445806080;1703095445805828;0x28c658d9;wt6;[1540, 770];0;OK
1703095445916564;1703095445916219;0xa462c607;wt6;[1540, 770];0;OK
1703095446020751;1703095446020611;0xe0a1b39;wt6;[1540, 770];0;OK
1703095446113959;1703095446113708;0xf81093c5;wt6;[1540, 770];0;OK
1703095446208844;1703095446208607;0xf08eb90;wt6;[1540, 770];0;OK
1703095446309911;1703095446309640;0x360bf49b;wt6;[1540, 770];0;OK
1703095446403490;1703095446403207;0xe0371606;wt6;[1540, 770];0;OK
1703095446506917;1703095446506591;0xd674e4da;wt6;[1540, 770];0;OK
1703095446603998;1703095446603771;0xaa9a9b7f;wt6;[1540, 770];0;OK
1703095446703679;1703095446703490;0x36f10bf9;wt6;[1540, 770];0;OK
1703095446805735;1703095446805509;0xe381f2c4;wt6;[1540, 770];0;OK
1703095446902758;1703095446902575;0x7dd20782;wt6;[1540, 770];0;OK
1703095447015433;1703095447015117;0xa17b5964;wt6;[1540, 770];0;OK
1703095447114895;1703095447114476;0x8c1a1b21;wt6;[1540, 770];0;OK
1703095447213994;1703095447213803;0x9c8a6882;wt6;[1540, 770];0;OK
1703095447309633;1703095447309063;0x79eb47a7;wt6;[1540, 770];0;OK
1703095447409048;1703095447408738;0xab758733;wt6;[1540, 770];0;OK
1703095447514987;1703095447514699;0xe7693b63;wt6;[1540, 770];0;OK
1703095447604306;1703095447603764;0x7fb1d999;wt6;[1540, 770];0;OK
1703095447707089;1703095447706632;0xd4f49a0;wt6;[1540, 770];0;OK
1703095447803666;1703095447803421;0xafd49278;wt6;[1540, 770];0;OK
1703095447902487;1703095447902380;0x10e68eac;wt6;[1540, 770];0;OK
1703095448006135;1703095448005999;0x639b2df0;wt6;[1540, 770];0;OK
1703095448103478;1703095448103140;0x3300ad88;wt6;[1540, 770];0;OK
1703095448203247;1703095448203086;0x5ebc0e7d;wt6;[1540, 770];0;OK
1703095448303360;1703095448303245;0xdce71fad;wt6;[1540, 770];0;OK
1703095448403405;1703095448403266;0x229dfa82;wt6;[1540, 770];0;OK
1703095448506404;1703095448506097;0x291e1e3c;wt6;[1540, 770];0;OK
1703095448603750;1703095448603512;0x339b0877;wt6;[1540, 770];0;OK
1703095448702631;1703095448702497;0x7a87c611;wt6;[1540, 770];0;OK
1703095448804325;1703095448803862;0xa475c0fc;wt6;[1540, 770];0;OK
1703095448905897;1703095448905701;0xa4c40ab3;wt6;[1540, 770];0;OK
1703095449001929;1703095449001764;0xd4cf9802;wt6;[1540, 770];0;OK
1703095449105120;1703095449104925;0x6ff0b770;wt6;[1540, 770];0;OK
1703095449207095;1703095449206846;0xcf397a14;wt6;[1540, 770];0;OK
1703095449303231;1703095449303045;0xbbc98820;wt6;[1540, 770];0;OK
1703095449406121;1703095449405908;0x5e679e5e;wt6;[1540, 770];0;OK
1703095449542485;1703095449542007;0xcc54edf5;wt6;[1540, 770];0;OK
1703095449616263;1703095449615890;0xb4a2d13c;wt6;[1540, 770];0;OK
1703095449709377;1703095449709133;0xb98bab1;wt6;[1540, 770];0;OK
1703095449806418;1703095449806125;0xf83fa384;wt6;[1540, 770];0;OK
1703095449906870;1703095449906754;0x697a2e09;wt6;[1540, 770];0;OK
1703095450007202;1703095450006907;0x5e33c472;wt6;[1540, 770];0;OK
1703095450103590;1703095450103497;0xdbb8a64;wt6;[1540, 770];0;OK
1703095450212940;1703095450212518;0x5069454c;wt6;[1540, 770];0;OK
1703095450302871;1703095450302709;0xe8d1c56f;wt6;[1540, 770];0;OK
1703095450402203;1703095450402029;0x895f6532;wt6;[1540, 770];0;OK
1703095450517134;1703095450516176;0x8b5f349e;wt6;[1540, 770];0;OK
1703095450608342;1703095450607677;0xd0e7f57e;wt6;[1540, 770];0;OK
1703095450704192;1703095450703946;0xb6619060;wt6;[1540, 770];0;OK
1703095450802236;1703095450802079;0xa7b4c3bd;wt6;[1540, 770];0;OK
1703095450902127;1703095450901951;0x295780a8;wt6;[1540, 770];0;OK
1703095451002655;1703095451002535;0x1e43d6d;wt6;[1540, 770];0;OK
1703095451101413;1703095451101307;0xfee16a6d;wt6;[1540, 770];0;OK
1703095451202990;1703095451202896;0x7a103979;wt6;[1540, 770];0;OK
1703095451303707;1703095451303600;0xcc8c7155;wt6;[1540, 770];0;OK
1703095451404508;1703095451404107;0x84c585a;wt6;[1540, 770];0;OK
1703095451503275;1703095451503045;0x58e99ba;wt6;[1540, 770];0;OK
1703095451607808;1703095451607077;0xdd90c61c;wt6;[1540, 770];0;OK
1703095451702987;1703095451702734;0x9cb53f37;wt6;[1540, 770];0;OK
1703095451804817;1703095451804233;0xbbcadd45;wt6;[1540, 770];0;OK
1703095451903109;1703095451903018;0x9128844c;wt6;[1540, 770];0;OK
1703095452006241;1703095452005789;0x59ac4fa5;wt6;[1540, 770];0;OK
1703095452105533;1703095452105053;0x41cae3a8;wt6;[1540, 770];0;OK
1703095452259297;1703095452259064;0x4f78463b;wt6;[1540, 770];0;OK
1703095452302127;1703095452302049;0x89e18f32;wt6;[1540, 770];0;OK
1703095452404008;1703095452403509;0xa6c92ef;wt6;[1540, 770];0;OK
1703095452503880;1703095452503685;0x1403e8a8;wt6;[1540, 770];0;OK
1703095452603053;1703095452602946;0x8d42a4b5;wt6;[1540, 770];0;OK
1703095452706550;1703095452706218;0xccbdfb67;wt6;[1540, 770];0;OK
1703095452803857;1703095452803607;0xf874cf96;wt6;[1540, 770];0;OK
1703095452903735;1703095452903522;0x1ab3bcb1;wt6;[1540, 770];0;OK
1703095453004056;1703095453003908;0x3c5e607c;wt6;[1540, 770];0;OK
1703095453104684;1703095453104281;0xb4a73549;wt6;[1540, 770];0;OK
1703095453203606;1703095453203460;0x10e0e6ee;wt6;[1540, 770];0;OK
1703095453302404;1703095453302091;0xa72f96e3;wt6;[1540, 770];0;OK
1703095453403357;1703095453403048;0xf14a26fb;wt6;[1540, 770];0;OK
1703095453502964;1703095453502704;0x310518e1;wt6;[1540, 770];0;OK
1703095453603601;1703095453603404;0xd7190e77;wt6;[1540, 770];0;OK
1703095453702373;1703095453702163;0x8a840dea;wt6;[1540, 770];0;OK
1703095453802562;1703095453802380;0x12f24592;wt6;[1540, 770];0;OK
1703095453905187;1703095453904942;0xda0781f8;wt6;[1540, 770];0;OK
1703095454003796;1703095454003565;0xe151fba7;wt6;[1540, 770];0;OK
1703095454103141;1703095454103032;0x4721a423;wt6;[1540, 770];0;OK
1703095454210749;1703095454210327;0x5ac00847;wt6;[1540, 770];0;OK
1703095454302818;1703095454302716;0x702dfc4a;wt6;[1540, 770];0;OK
1703095454405290;1703095454404599;0xb37bece;wt6;[1540, 770];0;OK
