time;created;id;aircraft;position;vel;status
1703095423639367;1703095423638522;0xd329fae7;wt9;[1540, 1540];0;OK
1703095423744493;1703095423744411;0xf5f1ae9a;wt9;[1540, 1540];0;OK
1703095423829704;1703095423829602;0x82574d5a;wt9;[1540, 1540];0;OK
1703095423929091;1703095423928993;0x12a495f5;wt9;[1540, 1540];0;OK
1703095424032026;1703095424031082;0xbdd0b294;wt9;[1540, 1540];0;OK
1703095424129718;1703095424129608;0xc231a177;wt9;[1540, 1540];0;OK
1703095424230689;1703095424230508;0xfef793d2;wt9;[1540, 1540];0;OK
1703095424332302;1703095424331990;0x3d678b61;wt9;[1540, 1540];0;OK
1703095424431552;1703095424431312;0xd796a6bc;wt9;[1540, 1540];0;OK
1703095424530563;1703095424530058;0xf01b0b50;wt9;[1540, 1540];0;OK
1703095424631543;1703095424631259;0x533a1b18;wt9;[1540, 1540];0;OK
1703095424733490;1703095424733297;0xdc2afad5;wt9;[1540, 1540];0;OK
1703095424829970;1703095424829806;0x34d310c9;wt9;[1540, 1540];0;OK
1703095424930579;1703095424930419;0x8ada6223;wt9;[1540, 1540];0;OK
1703095425034581;1703095425034204;0x90ea70ae;wt9;[1540, 1540];0;OK
1703095425129344;1703095425129256;0x98beb92e;wt9;[1540, 1540];0;OK
1703095425231426;1703095425231263;0x99fe62d6;wt9;[1540, 1540];0;OK
1703095425329775;1703095425329678;0x6e5e0a01;wt9;[1540, 1540];0;OK
1703095425430902;1703095425430735;0x861578ea;wt9;[1540, 1540];0;OK
1703095425530647;1703095425530483;0xec2137a4;wt9;[1540, 1540];0;OK
1703095425629348;1703095425629265;0x8d22af9d;wt9;[1540, 1540];0;OK
1703095425729438;1703095425729312;0xef5aa659;wt9;[1540, 1540];0;OK
1703095425829488;1703095425829373;0x190ca7f8;wt9;[1540, 1540];0;OK
1703095425929743;1703095425929656;0x997bd201;wt9;[1540, 1540];0;OK
1703095426035446;1703095426035254;0xd1ffcca8;wt9;[1540, 1540];0;OK
1703095426130526;1703095426130307;0x9c51ad8e;wt9;[1540, 1540];0;OK
1703095426230697;1703095426230597;0xa0041a08;wt9;[1540, 1540];0;OK
1703095426331354;1703095426331157;0xee7f8e5a;wt9;[1540, 1540];0;OK
1703095426441590;1703095426441394;0xdb40fc61;wt9;[1540, 1540];0;OK
1703095426529955;1703095426529795;0x584304aa;wt9;[1540, 1540];0;OK
1703095426632305;1703095426632089;0x2b55efa0;wt9;[1540, 1540];0;OK
1703095426732762;1703095426732662;0x7d963203;wt9;[1540, 1540];0;OK
1703095426830004;1703095426829805;0x9f312bb1;wt9;[1540, 1540];0;OK
1703095426930467;1703095426930304;0x6125f9f;wt9;[1540, 1540];0;OK
1703095427034422;1703095427034272;0xa3ad82b3;wt9;[1540, 1540];0;OK
1703095427151409;1703095427150972;0x37c5ed8f;wt9;[1540, 1540];0;OK
1703095427230255;1703095427230087;0x86fb9e12;wt9;[1540, 1540];0;OK
1703095427331373;1703095427331144;0xb4bebe79;wt9;[1540, 1540];0;OK
1703095427433680;1703095427433326;0x516ac022;wt9;[1540, 1540];0;OK
1703095427530299;1703095427530153;0x855913eb;wt9;[1540, 1540];0;OK
1703095427635577;1703095427635176;0x2bf7ca83;wt9;[1540, 1540];0;OK
